periodType,currencyCode,AccountsReceivable,BasicEPS,CashAndCashEquivalents,EBIT,EnterpriseValue,FreeCashFlow,GrossProfit,InvestedCapital,LongTermDebt,MarketCap,NetIncomeFromContinuingOperations,RetainedEarnings,TotalLiabilitiesNetMinorityInterest,month,year,symbol,open,high,low,close,volume,adjclose,dividends,splits
3M,USD,0.0,-0.2,122181000.0,53901000.0,6834531606.0,59856000.0,167753000.0,7321027000.0,3164631000.0,1693320606.0,-35664000.0,-1929107000.0,5189449000.0,6,2024,GNL,7.139999866485596,7.369999885559082,6.989999771118164,7.349999904632568,9233900.0,6.24551248550415,0.0,0.0
3M,USD,0.0,-0.33,127249000.0,12840000.0,6860758227.0,47822000.0,163049000.0,7030615000.0,3174369000.0,1943489227.0,-65635000.0,-2069400000.0,5060668000.0,9,2024,GNL,8.520000457763672,8.829999923706055,8.489999771118164,8.75,5180800.0,7.715416431427002,0.0,0.0
3M,USD,0.0,-0.33,127249000.0,12840000.0,6860758227.0,47822000.0,163049000.0,7030615000.0,3174369000.0,1943489227.0,-65635000.0,-2069400000.0,5060668000.0,9,2024,GNL,8.739999771118164,8.9399995803833,8.460000038146973,8.9399995803833,4737800.0,7.882950782775879,0.0,0.0
3M,USD,0.0,-0.33,127249000.0,12840000.0,6860758227.0,47822000.0,163049000.0,7030615000.0,3174369000.0,1943489227.0,-65635000.0,-2069400000.0,5060668000.0,9,2024,GNL,8.979999542236328,9.104999542236328,8.645000457763672,8.670000076293945,8791300.0,7.644876003265381,0.0,0.0
3M,USD,0.0,-0.33,127249000.0,12840000.0,6860758227.0,47822000.0,163049000.0,7030615000.0,3174369000.0,1943489227.0,-65635000.0,-2069400000.0,5060668000.0,9,2024,GNL,8.760000228881836,8.930000305175781,8.529999732971191,8.539999961853027,6781200.0,7.530246257781982,0.0,0.0
3M,USD,0.0,-0.33,127249000.0,12840000.0,6860758227.0,47822000.0,163049000.0,7030615000.0,3174369000.0,1943489227.0,-65635000.0,-2069400000.0,5060668000.0,9,2024,GNL,8.510000228881836,8.569999694824219,8.194999694824219,8.369999885559082,7946900.0,7.38034725189209,0.0,0.0
3M,USD,0.0,-0.08,159698000.0,71674000.0,6448220314.0,61954000.0,163496000.0,6704817000.0,3127807000.0,1686673314.0,-6522000.0,-2150342000.0,4768806000.0,12,2024,GNL,7.400000095367432,7.400000095367432,7.119999885559082,7.139999866485596,6016800.0,6.509130477905273,0.0,0.0
3M,USD,0.0,-0.08,159698000.0,71674000.0,6448220314.0,61954000.0,163496000.0,6704817000.0,3127807000.0,1686673314.0,-6522000.0,-2150342000.0,4768806000.0,12,2024,GNL,7.199999809265137,7.335000038146973,7.059999942779541,7.21999979019165,6067800.0,6.582061767578125,0.0,0.0
3M,USD,0.0,-0.08,159698000.0,71674000.0,6448220314.0,61954000.0,163496000.0,6704817000.0,3127807000.0,1686673314.0,-6522000.0,-2150342000.0,4768806000.0,12,2024,GNL,7.199999809265137,7.420000076293945,7.0,7.150000095367432,12965900.0,6.518246650695801,0.0,0.0
3M,USD,0.0,-0.08,159698000.0,71674000.0,6448220314.0,61954000.0,163496000.0,6704817000.0,3127807000.0,1686673314.0,-6522000.0,-2150342000.0,4768806000.0,12,2024,GNL,7.119999885559082,7.324999809265137,7.039999961853027,7.199999809265137,5664400.0,6.563828945159912,0.0,0.0
3M,USD,0.0,-0.08,159698000.0,71674000.0,6448220314.0,61954000.0,163496000.0,6704817000.0,3127807000.0,1686673314.0,-6522000.0,-2150342000.0,4768806000.0,12,2024,GNL,7.150000095367432,7.599999904632568,7.119999885559082,7.519999980926514,6198100.0,6.855555057525635,0.0,0.0
3M,USD,108729000.0,-0.87,147047000.0,-38451000.0,6322766054.0,49411000.0,118462000.0,5148250000.0,2685532000.0,1838992054.0,-189379000.0,-2414684000.0,3873782000.0,3,2025,GNL,8.0,8.321000099182129,8.0,8.149999618530273,10575300.0,7.728387355804443,0.0,0.0
3M,USD,108729000.0,-0.87,147047000.0,-38451000.0,6322766054.0,49411000.0,118462000.0,5148250000.0,2685532000.0,1838992054.0,-189379000.0,-2414684000.0,3873782000.0,3,2025,GNL,8.149999618530273,8.260000228881836,7.769999980926514,8.0600004196167,9709600.0,7.6430439949035645,0.0,0.0
3M,USD,108729000.0,-0.87,147047000.0,-38451000.0,6322766054.0,49411000.0,118462000.0,5148250000.0,2685532000.0,1838992054.0,-189379000.0,-2414684000.0,3873782000.0,3,2025,GNL,8.029999732971191,8.260000228881836,7.795000076293945,7.829999923706055,9355600.0,7.4249420166015625,0.0,0.0
3M,USD,108729000.0,-0.87,147047000.0,-38451000.0,6322766054.0,49411000.0,118462000.0,5148250000.0,2685532000.0,1838992054.0,-189379000.0,-2414684000.0,3873782000.0,3,2025,GNL,7.96999979019165,8.079999923706055,7.849999904632568,8.0,5466900.0,7.586147785186768,0.0,0.0
3M,USD,0.0,0.0,122181000.0,53901000.0,0.0,59856000.0,167753000.0,7321027000.0,3164631000.0,0.0,-35664000.0,-1929107000.0,5189449000.0,6,2024,GNL-PA,20.399999618530273,20.809999465942383,20.100000381469727,20.656400680541992,39456.0,18.65615463256836,0.0,0.0
3M,USD,0.0,0.0,122181000.0,53901000.0,0.0,59856000.0,167753000.0,7321027000.0,3164631000.0,0.0,-35664000.0,-1929107000.0,5189449000.0,6,2024,GNL-PA,20.729999542236328,20.8700008392334,20.2549991607666,20.440000534057617,21685.0,18.460710525512695,0.0,0.0
3M,USD,0.0,0.0,122181000.0,53901000.0,0.0,59856000.0,167753000.0,7321027000.0,3164631000.0,0.0,-35664000.0,-1929107000.0,5189449000.0,6,2024,GNL-PA,20.5,20.84000015258789,20.440000534057617,20.520000457763672,19547.0,18.532960891723633,0.0,0.0
3M,USD,0.0,0.0,122181000.0,53901000.0,0.0,59856000.0,167753000.0,7321027000.0,3164631000.0,0.0,-35664000.0,-1929107000.0,5189449000.0,6,2024,GNL-PA,20.559999465942383,21.027999877929688,20.459999084472656,20.799999237060547,32872.0,18.785846710205078,0.0,0.0
3M,USD,0.0,0.0,127249000.0,12840000.0,0.0,47822000.0,163049000.0,7030615000.0,3174369000.0,0.0,-65635000.0,-2069400000.0,5060668000.0,9,2024,GNL-PA,22.229999542236328,22.40999984741211,22.010000228881836,22.25,33975.0,20.5345458984375,0.0,0.0
3M,USD,0.0,0.0,127249000.0,12840000.0,0.0,47822000.0,163049000.0,7030615000.0,3174369000.0,0.0,-65635000.0,-2069400000.0,5060668000.0,9,2024,GNL-PA,22.200000762939453,22.399900436401367,22.1299991607666,22.333999633789062,39902.0,20.612070083618164,0.0,0.0
3M,USD,0.0,0.0,127249000.0,12840000.0,0.0,47822000.0,163049000.0,7030615000.0,3174369000.0,0.0,-65635000.0,-2069400000.0,5060668000.0,9,2024,GNL-PA,22.329999923706055,22.97260093688965,22.1200008392334,22.81999969482422,357238.0,21.06060028076172,0.0,0.0
3M,USD,0.0,0.0,127249000.0,12840000.0,0.0,47822000.0,163049000.0,7030615000.0,3174369000.0,0.0,-65635000.0,-2069400000.0,5060668000.0,9,2024,GNL-PA,22.895000457763672,22.978500366210938,22.775400161743164,22.907499313354492,61891.0,21.141353607177734,0.0,0.0
3M,USD,0.0,0.0,127249000.0,12840000.0,0.0,47822000.0,163049000.0,7030615000.0,3174369000.0,0.0,-65635000.0,-2069400000.0,5060668000.0,9,2024,GNL-PA,22.857799530029297,23.489999771118164,22.770000457763672,22.93000030517578,138882.0,21.162118911743164,0.453125,0.0
3M,USD,0.0,0.0,159698000.0,71674000.0,0.0,61954000.0,163496000.0,6704817000.0,3127807000.0,0.0,-6522000.0,-2150342000.0,4768806000.0,12,2024,GNL-PA,23.389999389648438,23.5,23.040000915527344,23.100000381469727,60599.0,21.741836547851562,0.0,0.0
3M,USD,0.0,0.0,159698000.0,71674000.0,0.0,61954000.0,163496000.0,6704817000.0,3127807000.0,0.0,-6522000.0,-2150342000.0,4768806000.0,12,2024,GNL-PA,22.969999313354492,23.200000762939453,22.520000457763672,22.75,35663.0,21.412412643432617,0.0,0.0
3M,USD,0.0,0.0,159698000.0,71674000.0,0.0,61954000.0,163496000.0,6704817000.0,3127807000.0,0.0,-6522000.0,-2150342000.0,4768806000.0,12,2024,GNL-PA,22.649999618530273,23.030099868774414,21.66390037536621,22.520000457763672,55590.0,21.195938110351562,0.0,0.0
3M,USD,0.0,0.0,159698000.0,71674000.0,0.0,61954000.0,163496000.0,6704817000.0,3127807000.0,0.0,-6522000.0,-2150342000.0,4768806000.0,12,2024,GNL-PA,22.520000457763672,22.780000686645508,22.010000228881836,22.15999984741211,67958.0,20.857101440429688,0.0,0.0
3M,USD,0.0,0.0,159698000.0,71674000.0,0.0,61954000.0,163496000.0,6704817000.0,3127807000.0,0.0,-6522000.0,-2150342000.0,4768806000.0,12,2024,GNL-PA,22.18000030517578,22.940000534057617,22.18000030517578,22.600000381469727,50828.0,21.2712345123291,0.453125,0.0
3M,USD,108729000.0,0.0,147047000.0,-38451000.0,0.0,49411000.0,118462000.0,5148250000.0,2685532000.0,0.0,-189379000.0,-2414684000.0,3873782000.0,3,2025,GNL-PA,22.239999771118164,22.959999084472656,22.209999084472656,22.6200008392334,33440.0,21.719257354736328,0.0,0.0
3M,USD,108729000.0,0.0,147047000.0,-38451000.0,0.0,49411000.0,118462000.0,5148250000.0,2685532000.0,0.0,-189379000.0,-2414684000.0,3873782000.0,3,2025,GNL-PA,22.684999465942383,23.299999237060547,22.43000030517578,22.43000030517578,62503.0,21.536821365356445,0.0,0.0
3M,USD,108729000.0,0.0,147047000.0,-38451000.0,0.0,49411000.0,118462000.0,5148250000.0,2685532000.0,0.0,-189379000.0,-2414684000.0,3873782000.0,3,2025,GNL-PA,22.43000030517578,22.979999542236328,22.399999618530273,22.940000534057617,15678.0,22.026514053344727,0.0,0.0
3M,USD,108729000.0,0.0,147047000.0,-38451000.0,0.0,49411000.0,118462000.0,5148250000.0,2685532000.0,0.0,-189379000.0,-2414684000.0,3873782000.0,3,2025,GNL-PA,22.950000762939453,22.950000762939453,22.350000381469727,22.5,26297.0,21.604034423828125,0.0,0.0
3M,USD,195444000.0,0.42,13418000.0,79572000.0,5413389889.0,24759000.0,88854000.0,6403491000.0,4090587000.0,1377983889.0,29555000.0,82597000.0,4386507000.0,6,2024,SAFE,19.420000076293945,19.489999771118164,18.549999237060547,19.059999465942383,1664300.0,18.190200805664062,0.0,0.0
3M,USD,195444000.0,0.42,13418000.0,79572000.0,5413389889.0,24759000.0,88854000.0,6403491000.0,4090587000.0,1377983889.0,29555000.0,82597000.0,4386507000.0,6,2024,SAFE,18.84000015258789,19.420000076293945,18.350000381469727,18.75,1712200.0,17.894351959228516,0.0,0.0
3M,USD,195444000.0,0.42,13418000.0,79572000.0,5413389889.0,24759000.0,88854000.0,6403491000.0,4090587000.0,1377983889.0,29555000.0,82597000.0,4386507000.0,6,2024,SAFE,18.65999984741211,19.059999465942383,18.110000610351562,18.950000762939453,1637400.0,18.08522605895996,0.0,0.0
3M,USD,195444000.0,0.42,13418000.0,79572000.0,5413389889.0,24759000.0,88854000.0,6403491000.0,4090587000.0,1377983889.0,29555000.0,82597000.0,4386507000.0,6,2024,SAFE,19.0,19.489999771118164,18.540000915527344,19.290000915527344,2330500.0,18.409709930419922,0.177,0.0
3M,USD,203120000.0,0.27,15579000.0,70574000.0,5954384280.0,8262000.0,89658000.0,6483493000.0,4195673000.0,1873766280.0,19953000.0,89175000.0,4497404000.0,9,2024,SAFE,24.709999084472656,25.510000228881836,24.40999984741211,24.489999771118164,1282500.0,23.590566635131836,0.0,0.0
3M,USD,203120000.0,0.27,15579000.0,70574000.0,5954384280.0,8262000.0,89658000.0,6483493000.0,4195673000.0,1873766280.0,19953000.0,89175000.0,4497404000.0,9,2024,SAFE,24.459999084472656,26.6200008392334,24.15999984741211,26.610000610351562,1903600.0,25.632707595825195,0.0,0.0
3M,USD,203120000.0,0.27,15579000.0,70574000.0,5954384280.0,8262000.0,89658000.0,6483493000.0,4195673000.0,1873766280.0,19953000.0,89175000.0,4497404000.0,9,2024,SAFE,26.760000228881836,28.799999237060547,26.510000228881836,26.950000762939453,2649600.0,25.96021842956543,0.0,0.0
3M,USD,203120000.0,0.27,15579000.0,70574000.0,5954384280.0,8262000.0,89658000.0,6483493000.0,4195673000.0,1873766280.0,19953000.0,89175000.0,4497404000.0,9,2024,SAFE,27.270000457763672,27.479999542236328,26.170000076293945,26.309999465942383,2114900.0,25.34372329711914,0.0,0.0
3M,USD,203120000.0,0.27,15579000.0,70574000.0,5954384280.0,8262000.0,89658000.0,6483493000.0,4195673000.0,1873766280.0,19953000.0,89175000.0,4497404000.0,9,2024,SAFE,25.959999084472656,26.34000015258789,24.700000762939453,24.889999389648438,1938700.0,23.975873947143555,0.177,0.0
3M,USD,210773000.0,0.0,8346000.0,77825000.0,5504275200.0,7898000.0,90815000.0,6561457000.0,4217439000.0,1320211200.0,26078000.0,102472000.0,4525352000.0,12,2024,SAFE,21.350000381469727,21.899999618530273,20.459999084472656,21.350000381469727,1579000.0,20.705181121826172,0.0,0.0
3M,USD,210773000.0,0.0,8346000.0,77825000.0,5504275200.0,7898000.0,90815000.0,6561457000.0,4217439000.0,1320211200.0,26078000.0,102472000.0,4525352000.0,12,2024,SAFE,21.450000762939453,21.75,20.200000762939453,20.43000030517578,1314300.0,19.812965393066406,0.0,0.0
3M,USD,210773000.0,0.0,8346000.0,77825000.0,5504275200.0,7898000.0,90815000.0,6561457000.0,4217439000.0,1320211200.0,26078000.0,102472000.0,4525352000.0,12,2024,SAFE,20.3700008392334,21.239999771118164,19.489999771118164,19.510000228881836,3313700.0,18.920753479003906,0.0,0.0
3M,USD,210773000.0,0.0,8346000.0,77825000.0,5504275200.0,7898000.0,90815000.0,6561457000.0,4217439000.0,1320211200.0,26078000.0,102472000.0,4525352000.0,12,2024,SAFE,19.469999313354492,19.799999237060547,18.459999084472656,18.6299991607666,2015700.0,18.067331314086914,0.0,0.0
3M,USD,210773000.0,0.0,8346000.0,77825000.0,5504275200.0,7898000.0,90815000.0,6561457000.0,4217439000.0,1320211200.0,26078000.0,102472000.0,4525352000.0,12,2024,SAFE,18.56999969482422,18.81999969482422,18.110000610351562,18.549999237060547,1822400.0,17.98974609375,0.177,0.0
3M,USD,218388000.0,0.41,17296000.0,80719000.0,5554888560.0,8901000.0,96519000.0,6592316000.0,4241484000.0,1342654560.0,29410000.0,119034000.0,4548179000.0,3,2025,SAFE,18.559999465942383,18.979999542236328,17.790000915527344,18.649999618530273,2001800.0,18.260211944580078,0.0,0.0
3M,USD,218388000.0,0.41,17296000.0,80719000.0,5554888560.0,8901000.0,96519000.0,6592316000.0,4241484000.0,1342654560.0,29410000.0,119034000.0,4548179000.0,3,2025,SAFE,18.739999771118164,19.530000686645508,18.399999618530273,18.959999084472656,2505500.0,18.56373405456543,0.0,0.0
3M,USD,218388000.0,0.41,17296000.0,80719000.0,5554888560.0,8901000.0,96519000.0,6592316000.0,4241484000.0,1342654560.0,29410000.0,119034000.0,4548179000.0,3,2025,SAFE,18.84000015258789,19.31999969482422,18.09000015258789,18.329999923706055,2105400.0,17.946901321411133,0.0,0.0
3M,USD,218388000.0,0.41,17296000.0,80719000.0,5554888560.0,8901000.0,96519000.0,6592316000.0,4241484000.0,1342654560.0,29410000.0,119034000.0,4548179000.0,3,2025,SAFE,18.329999923706055,18.56999969482422,17.68000030517578,18.100000381469727,1581000.0,17.721708297729492,0.0,0.0
3M,USD,150180000.0,0.0,20306000.0,23260000.0,0.0,17394000.0,51263000.0,1810878000.0,1419229000.0,0.0,3279000.0,-200699000.0,1780580000.0,6,2024,AHH-PA,22.059999465942383,22.440000534057617,22.020099639892578,22.149999618530273,7531.0,20.1588077545166,0.0,0.0
3M,USD,150180000.0,0.0,20306000.0,23260000.0,0.0,17394000.0,51263000.0,1810878000.0,1419229000.0,0.0,3279000.0,-200699000.0,1780580000.0,6,2024,AHH-PA,22.049999237060547,22.229999542236328,21.75,21.889999389648438,18516.0,19.922182083129883,0.0,0.0
3M,USD,150180000.0,0.0,20306000.0,23260000.0,0.0,17394000.0,51263000.0,1810878000.0,1419229000.0,0.0,3279000.0,-200699000.0,1780580000.0,6,2024,AHH-PA,22.049999237060547,22.049999237060547,21.41390037536621,21.600000381469727,40515.0,19.658252716064453,0.0,0.0
3M,USD,150180000.0,0.0,20306000.0,23260000.0,0.0,17394000.0,51263000.0,1810878000.0,1419229000.0,0.0,3279000.0,-200699000.0,1780580000.0,6,2024,AHH-PA,22.0,22.0,21.399999618530273,21.399999618530273,35117.0,19.476232528686523,0.0,0.0
3M,USD,157598000.0,0.0,43852000.0,14433000.0,0.0,27337000.0,53829000.0,1820738000.0,1327971000.0,0.0,-7546000.0,-222839000.0,1679647000.0,9,2024,AHH-PA,23.290000915527344,23.290000915527344,22.549999237060547,22.790000915527344,11640.0,21.158388137817383,0.0,0.0
3M,USD,157598000.0,0.0,43852000.0,14433000.0,0.0,27337000.0,53829000.0,1820738000.0,1327971000.0,0.0,-7546000.0,-222839000.0,1679647000.0,9,2024,AHH-PA,22.670000076293945,22.989999771118164,22.570100784301758,22.799999237060547,22139.0,21.16766929626465,0.0,0.0
3M,USD,157598000.0,0.0,43852000.0,14433000.0,0.0,27337000.0,53829000.0,1820738000.0,1327971000.0,0.0,-7546000.0,-222839000.0,1679647000.0,9,2024,AHH-PA,22.899999618530273,24.049999237060547,22.899999618530273,23.75,29854.0,22.049657821655273,0.0,0.0
3M,USD,157598000.0,0.0,43852000.0,14433000.0,0.0,27337000.0,53829000.0,1820738000.0,1327971000.0,0.0,-7546000.0,-222839000.0,1679647000.0,9,2024,AHH-PA,23.799999237060547,24.850000381469727,23.649999618530273,24.610000610351562,55026.0,22.848087310791016,0.0,0.0
3M,USD,157598000.0,0.0,43852000.0,14433000.0,0.0,27337000.0,53829000.0,1820738000.0,1327971000.0,0.0,-7546000.0,-222839000.0,1679647000.0,9,2024,AHH-PA,24.700000762939453,25.760000228881836,24.600000381469727,24.969999313354492,99544.0,23.18231201171875,0.421875,0.0
3M,USD,137484000.0,0.0,70642000.0,46918000.0,0.0,20803000.0,48304000.0,1795110000.0,1295559000.0,0.0,29036000.0,-218623000.0,1623194000.0,12,2024,AHH-PA,22.799999237060547,23.149999618530273,22.56999969482422,23.149999618530273,178557.0,21.853595733642578,0.0,0.0
3M,USD,137484000.0,0.0,70642000.0,46918000.0,0.0,20803000.0,48304000.0,1795110000.0,1295559000.0,0.0,29036000.0,-218623000.0,1623194000.0,12,2024,AHH-PA,23.200000762939453,23.690000534057617,22.940000534057617,23.639999389648438,72025.0,22.31615447998047,0.0,0.0
3M,USD,137484000.0,0.0,70642000.0,46918000.0,0.0,20803000.0,48304000.0,1795110000.0,1295559000.0,0.0,29036000.0,-218623000.0,1623194000.0,12,2024,AHH-PA,23.47319984436035,23.670000076293945,22.709999084472656,23.040000915527344,24586.0,21.749757766723633,0.0,0.0
3M,USD,137484000.0,0.0,70642000.0,46918000.0,0.0,20803000.0,48304000.0,1795110000.0,1295559000.0,0.0,29036000.0,-218623000.0,1623194000.0,12,2024,AHH-PA,22.799999237060547,23.290000915527344,22.600000381469727,22.600000381469727,31188.0,21.334396362304688,0.0,0.0
3M,USD,137484000.0,0.0,70642000.0,46918000.0,0.0,20803000.0,48304000.0,1795110000.0,1295559000.0,0.0,29036000.0,-218623000.0,1623194000.0,12,2024,AHH-PA,22.75,22.979999542236328,22.329999923706055,22.799699783325195,70653.0,21.522912979125977,0.421875,0.0
3M,USD,124054000.0,0.0,45716000.0,13956000.0,0.0,107000.0,47832000.0,1806858000.0,1320552000.0,0.0,-4343000.0,-235535000.0,1596474000.0,3,2025,AHH-PA,22.719999313354492,22.790000915527344,22.280000686645508,22.399999618530273,17811.0,21.5421085357666,0.0,0.0
3M,USD,124054000.0,0.0,45716000.0,13956000.0,0.0,107000.0,47832000.0,1806858000.0,1320552000.0,0.0,-4343000.0,-235535000.0,1596474000.0,3,2025,AHH-PA,22.399999618530273,22.610000610351562,21.850000381469727,22.046600341796875,38489.0,21.20224380493164,0.0,0.0
3M,USD,124054000.0,0.0,45716000.0,13956000.0,0.0,107000.0,47832000.0,1806858000.0,1320552000.0,0.0,-4343000.0,-235535000.0,1596474000.0,3,2025,AHH-PA,22.1200008392334,22.489999771118164,22.079999923706055,22.436500549316406,16350.0,21.577211380004883,0.0,0.0
3M,USD,124054000.0,0.0,45716000.0,13956000.0,0.0,107000.0,47832000.0,1806858000.0,1320552000.0,0.0,-4343000.0,-235535000.0,1596474000.0,3,2025,AHH-PA,22.450000762939453,22.450000762939453,22.264999389648438,22.450000762939453,49920.0,21.590194702148438,0.0,0.0
3M,USD,0.0,0.0,10416000.0,11063000.0,0.0,13603000.0,29734000.0,868242000.0,641386000.0,0.0,1599000.0,-610209000.0,959725000.0,6,2024,GOODO,20.229999542236328,20.382999420166016,20.149999618530273,20.31999969482422,23200.0,18.67874526977539,0.0,0.0
3M,USD,0.0,0.0,10416000.0,11063000.0,0.0,13603000.0,29734000.0,868242000.0,641386000.0,0.0,1599000.0,-610209000.0,959725000.0,6,2024,GOODO,20.360000610351562,20.59000015258789,20.219999313354492,20.559999465942383,16400.0,18.89935874938965,0.0,0.0
3M,USD,0.0,0.0,10416000.0,11063000.0,0.0,13603000.0,29734000.0,868242000.0,641386000.0,0.0,1599000.0,-610209000.0,959725000.0,6,2024,GOODO,20.209999084472656,20.475000381469727,20.06999969482422,20.1200008392334,20400.0,18.494895935058594,0.125,0.0
3M,USD,0.0,0.0,10416000.0,11063000.0,0.0,13603000.0,29734000.0,868242000.0,641386000.0,0.0,1599000.0,-610209000.0,959725000.0,6,2024,GOODO,20.149999618530273,20.280000686645508,19.260000228881836,19.290000915527344,33400.0,17.842069625854492,0.0,0.0
3M,USD,0.0,0.0,10531000.0,21020000.0,0.0,5540000.0,31026000.0,861563000.0,639397000.0,0.0,11718000.0,-614698000.0,927269000.0,9,2024,GOODO,21.010000228881836,21.049999237060547,20.8799991607666,20.8799991607666,17200.0,19.551456451416016,0.0,0.0
3M,USD,0.0,0.0,10531000.0,21020000.0,0.0,5540000.0,31026000.0,861563000.0,639397000.0,0.0,11718000.0,-614698000.0,927269000.0,9,2024,GOODO,20.81999969482422,21.0310001373291,20.75,20.8799991607666,26200.0,19.551456451416016,0.0,0.0
3M,USD,0.0,0.0,10531000.0,21020000.0,0.0,5540000.0,31026000.0,861563000.0,639397000.0,0.0,11718000.0,-614698000.0,927269000.0,9,2024,GOODO,21.055999755859375,21.604999542236328,20.84000015258789,21.038999557495117,47500.0,19.700342178344727,0.125,0.0
3M,USD,0.0,0.0,10531000.0,21020000.0,0.0,5540000.0,31026000.0,861563000.0,639397000.0,0.0,11718000.0,-614698000.0,927269000.0,9,2024,GOODO,21.049999237060547,21.25,21.0,21.059999465942383,26000.0,19.836856842041016,0.0,0.0
3M,USD,0.0,0.0,10531000.0,21020000.0,0.0,5540000.0,31026000.0,861563000.0,639397000.0,0.0,11718000.0,-614698000.0,927269000.0,9,2024,GOODO,21.06999969482422,21.389999389648438,21.040000915527344,21.3700008392334,32800.0,20.12885093688965,0.0,0.0
3M,USD,0.0,0.0,10956000.0,16333000.0,0.0,22787000.0,28799000.0,864555000.0,691485000.0,0.0,7197000.0,-623912000.0,923047000.0,12,2024,GOODO,21.690000534057617,22.25,21.059999465942383,21.399999618530273,20000.0,20.386146545410156,0.0,0.0
3M,USD,0.0,0.0,10956000.0,16333000.0,0.0,22787000.0,28799000.0,864555000.0,691485000.0,0.0,7197000.0,-623912000.0,923047000.0,12,2024,GOODO,21.459999084472656,21.65999984741211,21.280000686645508,21.3700008392334,13400.0,20.357568740844727,0.0,0.0
3M,USD,0.0,0.0,10956000.0,16333000.0,0.0,22787000.0,28799000.0,864555000.0,691485000.0,0.0,7197000.0,-623912000.0,923047000.0,12,2024,GOODO,21.3700008392334,21.3700008392334,20.552000045776367,20.719999313354492,52100.0,19.738361358642578,0.125,0.0
3M,USD,0.0,0.0,10956000.0,16333000.0,0.0,22787000.0,28799000.0,864555000.0,691485000.0,0.0,7197000.0,-623912000.0,923047000.0,12,2024,GOODO,20.780000686645508,20.899999618530273,20.445999145507812,20.857999801635742,21700.0,19.990421295166016,0.0,0.0
3M,USD,0.0,0.0,10956000.0,16333000.0,0.0,22787000.0,28799000.0,864555000.0,691485000.0,0.0,7197000.0,-623912000.0,923047000.0,12,2024,GOODO,20.520000457763672,20.790000915527344,20.329999923706055,20.649999618530273,38800.0,19.791078567504883,0.0,0.0
3M,USD,0.0,0.0,10383000.0,14274000.0,0.0,17684000.0,29033000.0,923961000.0,689446000.0,0.0,5136000.0,-635393000.0,977091000.0,3,2025,GOODO,20.780000686645508,21.049999237060547,20.530000686645508,21.0049991607666,35300.0,20.373613357543945,0.0,0.0
