year,month,open_mean,open_var,open_min,open_max,close_mean,close_var,close_min,close_max,dividends_mean,dividends_var,dividends_min,dividends_max,volume_mean,volume_var,volume_min,volume_max,AccountsReceivable,BasicEPS,CashAndCashEquivalents,EBIT,EnterpriseValue,FreeCashFlow,GrossProfit,InvestedCapital,LongTermDebt,MarketCap,NetIncomeFromContinuingOperations,RetainedEarnings,TotalLiabilitiesNetMinorityInterest,high,low,adjclose,symbol
2024,6,13.672499895095825,1.1868245828629804,12.449999809265137,14.649999618530272,14.237499952316284,0.2674915089291224,13.470000267028809,14.600000381469728,0.1171875,0.054931640625,0.0,0.46875,19171.25,269668126.9166667,4161.0,41855.0,61319000.0,0.0,121774000.0,134626000.0,0.0,7965000.0,80717000.0,2532719000.0,2758649000.0,0.0,50811000.0,-2616339000.0,3402775000.0,13.470000267028809,12.399999618530272,11.503743171691896,AHT-PI
2024,9,17.620000076293945,0.2306500774386223,17.0,18.18000030517578,17.539999771118165,0.6664127077103333,16.274999618530273,18.46500015258789,0.09375,0.0439453125,0.0,0.46875,10248.2,8221297.199999999,7675.0,14573.0,49874000.0,0.0,119659000.0,18372000.0,0.0,595000.0,51848000.0,2430288000.0,2718712000.0,0.0,-59128000.0,-2679798000.0,3363449000.0,18.88999938964844,16.81999969482422,16.300212860107422,AHT-PI
2024,12,13.7242000579834,0.2415433164757813,13.0,14.25100040435791,13.427999877929688,0.30226995418552194,12.779999732971191,14.149999618530272,0.09375,0.0439453125,0.0,0.46875,11511.2,103020588.2,4196.0,28923.0,35579000.0,0.0,112907000.0,-56828000.0,0.0,14102000.0,41448000.0,2209995000.0,2629289000.0,0.0,-129099000.0,-2811868000.0,3372771000.0,14.850000381469728,14.0,12.82699489593506,AHT-PI
2025,3,16.028000116348267,0.07306926479115362,15.699999809265137,16.36199951171875,16.059999704360962,0.048333218892594426,15.800000190734863,16.31999969482422,0.0,0.0,0.0,0.0,2884.0,648415.3333333333,2363.0,4068.0,48020000.0,0.0,85787000.0,54967000.0,0.0,-25058000.0,61291000.0,2519661000.0,2965823000.0,0.0,-22198000.0,-2839867000.0,3298551000.0,16.628799438476562,16.020000457763672,15.329965591430664,AHT-PI
2024,6,10.25,2.229999783833896,8.300000190734863,11.800000190734863,9.699999809265137,1.259999885559106,8.199999809265137,10.899999618530272,0.0,0.0,0.0,0.0,228880.0,3579773266.6666665,174690.0,313460.0,61319000.0,10.2,121774000.0,134626000.0,3034760788.0,7965000.0,80717000.0,2532719000.0,2758649000.0,41197788.0,50811000.0,-2616339000.0,3402775000.0,12.5,10.699999809265137,10.899999618530272,AHT
2024,9,8.519999980926514,0.5569999866486344,7.599999904632568,9.5,8.060000133514404,0.5480001182556412,7.300000190734863,9.100000381469728,0.0,0.0,0.0,0.0,168784.0,3221218830.0000005,125260.0,261470.0,49874000.0,-12.39,119659000.0,18372000.0,2869128185.0,595000.0,51848000.0,2430288000.0,2718712000.0,40742185.0,-59128000.0,-2679798000.0,3363449000.0,9.5,8.300000190734863,8.5,AHT
2024,12,8.123999881744385,0.3752801091386118,7.369999885559082,8.770000457763672,7.984000110626221,0.2979799957466187,7.550000190734863,8.84000015258789,0.0,0.0,0.0,0.0,254700.0,6900465000.0,131900.0,359300.0,35579000.0,-23.83,112907000.0,-56828000.0,2856925118.0,14102000.0,41448000.0,2209995000.0,2629289000.0,40527118.0,-129099000.0,-2811868000.0,3372771000.0,10.130000114440918,8.25,8.84000015258789,AHT
2025,3,7.667500138282776,0.10422502571742605,7.320000171661377,8.050000190734863,7.59250020980835,0.180891701126105,7.260000228881836,8.180000305175781,0.0,0.0,0.0,0.0,107050.0,624356666.6666666,70800.0,126200.0,48020000.0,-4.91,85787000.0,54967000.0,2791854844.0,-25058000.0,61291000.0,2519661000.0,2965823000.0,41514844.0,-22198000.0,-2839867000.0,3298551000.0,8.239999771118164,7.230000019073486,8.180000305175781,AHT
2024,6,21.24042510986328,0.23209169152202472,20.850000381469727,21.85169982910156,20.957500457763672,0.05949151306170608,20.6200008392334,21.18000030517578,0.103515,0.042861420899999995,0.0,0.41406,20573.0,348652218.0,7495.0,47768.0,4176000.0,0.0,10595000.0,14403000.0,0.0,24978000.0,33652000.0,1216214000.0,329790000.0,0.0,7032000.0,-280852000.0,504585000.0,21.979900360107425,21.05010032653809,19.13119506835937,CLDT-PA
2024,9,23.072000122070314,0.5202702011873042,22.149999618530277,24.0,22.96400032043457,0.35823021270771416,22.149999618530277,23.600000381469727,0.082812,0.034289136719999995,0.0,0.41406,29840.4,747401118.8000002,3785.0,75421.0,4357000.0,0.0,19349000.0,12222000.0,0.0,28817000.0,32200000.0,1201264000.0,435991000.0,0.0,4341000.0,-282011000.0,496865000.0,22.600000381469727,22.100000381469727,20.513601303100582,CLDT-PA
2024,12,22.788000106811523,0.7613205525212824,21.40999984741211,23.790000915527344,22.515480041503906,0.3242570363854629,21.61000061035156,23.1200008392334,0.082812,0.034289136719999995,0.0,0.41406,33106.6,308119091.3,16359.0,56608.0,2921000.0,0.0,20195000.0,5369000.0,0.0,12939000.0,24339000.0,1165020000.0,296849000.0,0.0,-1854000.0,-289130000.0,462684000.0,23.81999969482422,23.020000457763672,21.79581069946289,CLDT-PA
2025,3,21.472475051879883,0.13299646396141468,21.100000381469727,21.899900436401367,21.387150287628174,0.2291507527803948,20.790000915527344,21.899999618530277,0.0,0.0,0.0,0.0,23022.0,301182182.0,10565.0,47990.0,3134000.0,0.0,18591000.0,8033000.0,0.0,4190000.0,20835000.0,1135707000.0,281056000.0,0.0,1519000.0,-293990000.0,437430000.0,21.899999618530277,20.70009994506836,21.03030586242676,CLDT-PA
2024,6,19.793749809265137,0.04245629488650593,19.545000076293945,20.0,19.83750009536743,0.03802513847373772,19.559999465942383,20.01000022888184,0.0,0.0,0.0,0.0,17889.25,126540064.25,6797.0,28046.0,27967000.0,0.0,45873000.0,61903000.0,0.0,50325000.0,73029000.0,2277335000.0,1345492000.0,0.0,38698000.0,-326108000.0,1461699000.0,20.05990028381348,19.132699966430664,18.44293212890625,INN-PF
2024,9,20.870000076293945,0.1529500396729413,20.420000076293945,21.420000076293945,20.8939998626709,0.12777997085613652,20.459999084472656,21.31999969482422,0.0,0.0,0.0,0.0,51354.6,1003716881.3000001,26282.0,106737.0,20724000.0,0.0,51698000.0,17204000.0,0.0,55663000.0,59924000.0,2247427000.0,1336095000.0,0.0,-3556000.0,-339047000.0,1463783000.0,20.809999465942383,20.459999084472656,19.34751319885254,INN-PF
2024,12,21.245000076293945,0.20240018138902025,20.71500015258789,21.68000030517578,21.16800003051758,0.13052021453877463,20.81999969482422,21.690000534057617,0.0,0.0,0.0,0.0,31272.0,355012492.5,13152.0,60864.0,18625000.0,0.0,40637000.0,9041000.0,0.0,32185000.0,58161000.0,2306151000.0,1186710000.0,0.0,916000.0,-347041000.0,1511184000.0,21.296300888061523,20.739999771118164,20.468320846557617,INN-PF
2025,3,19.275574684143066,0.08429940339919945,19.1023006439209,19.709999084472656,19.478149890899658,0.016653501531436837,19.290000915527344,19.572599411010746,0.0,0.0,0.0,0.0,16388.25,215878911.58333334,7183.0,38290.0,23568000.0,0.0,48194000.0,21333000.0,0.0,25850000.0,65627000.0,2338025000.0,1417690000.0,0.0,623000.0,-360404000.0,1529622000.0,19.600000381469727,18.780000686645508,19.127817153930664,INN-PF
2024,9,21.976000213623045,0.4054298651888538,21.0,22.729999542236328,22.34599990844727,0.09878016922011726,21.88999938964844,22.76000022888184,0.07968800000000001,0.03175088672,0.0,0.39844,45054.4,383119803.3000001,24994.0,76752.0,61039000.0,0.0,133965000.0,46316000.0,0.0,76079000.0,112236000.0,4959439000.0,2207714000.0,0.0,45145000.0,-1330539000.0,2880679000.0,21.94420051574707,21.0,20.173948287963867,PEB-PG
2024,12,20.990400314331055,0.8369134864369693,19.899999618530277,22.04010009765625,20.716360092163086,0.40521819301466233,20.170000076293945,21.791900634765625,0.07968800000000001,0.03175088672,0.0,0.39844,87918.0,388255459.0,60649.0,112691.0,39125000.0,0.0,206650000.0,-26327000.0,0.0,69252000.0,63828000.0,4943880000.0,2244332000.0,0.0,-49848000.0,-1392860000.0,2905464000.0,22.540000915527344,21.5049991607666,20.447246551513672,PEB-PG
2025,3,18.599859619140624,0.11670642132849,18.038000106811523,18.923900604248047,18.314500427246095,0.48221647255450145,17.100000381469727,18.76000022888184,0.07968800000000001,0.03175088672,0.0,0.39844,66846.2,3042148972.7000003,9679.0,158024.0,43173000.0,0.0,208070000.0,-10119000.0,0.0,50341000.0,59779000.0,4882317000.0,2245038000.0,0.0,-32180000.0,-1437622000.0,2924205000.0,18.979900360107425,18.620100021362305,17.95545768737793,PEB-PG
2025,6,18.447499752044678,0.12229176521304913,18.06999969482422,18.75,18.337499618530273,0.011425023905758084,18.209999084472656,18.46999931335449,0.0,0.0,0.0,0.0,28800.25,519652118.25,15355.0,62917.0,49691000.0,0.0,256130000.0,52468000.0,0.0,90542000.0,119773000.0,4886463000.0,2245735000.0,0.0,19285000.0,-1431394000.0,2922209000.0,18.790000915527344,18.059999465942383,17.922210693359375,PEB-PG
2024,6,21.710000038146973,0.4660662704469985,20.850000381469727,22.38999938964844,21.955824851989746,0.23570162049509366,21.3799991607666,22.533300399780277,0.09570325,0.03663644824225,0.0,0.382813,13700.0,279529106.6666667,2166.0,38062.0,37793000.0,0.0,159151000.0,38540000.0,0.0,54793000.0,127037000.0,2697940000.0,239263000.0,0.0,26142000.0,-534121000.0,984810000.0,21.3799991607666,20.850000381469727,19.574539184570312,SHO-PH
2024,9,22.49599952697754,0.7021299124910025,21.739999771118164,23.88999938964844,22.753999710083008,0.36058052627595244,21.959999084472656,23.5,0.07656260000000001,0.029309158593800004,0.0,0.382813,33602.8,136794166.70000002,22898.0,52694.0,34110000.0,0.0,115542000.0,18007000.0,0.0,46606000.0,103256000.0,2657657000.0,239112000.0,0.0,3249000.0,-552989000.0,991746000.0,22.059999465942383,21.739999771118164,20.45466423034668,SHO-PH
2024,12,22.391999816894533,0.26762014663727324,21.709999084472656,23.0,22.646020126342773,0.14665523075855133,22.100000381469727,23.15010070800781,0.07656260000000001,0.029309158593800004,0.0,0.382813,39206.2,1225819427.7,10172.0,98422.0,34109000.0,0.0,107199000.0,10971000.0,0.0,30493000.0,96748000.0,2663817000.0,841047000.0,0.0,836000.0,-574940000.0,1002619000.0,23.336000442504883,22.25,21.92687225341797,SHO-PH
2025,3,21.08377504348755,0.08924174176445372,20.739999771118164,21.365100860595703,21.105000019073486,0.08730006078106634,20.739999771118164,21.399999618530277,0.0,0.0,0.0,0.0,42911.0,268176708.66666666,27497.0,65234.0,50371000.0,0.0,72334000.0,17172000.0,0.0,32031000.0,107233000.0,2637817000.0,516559000.0,0.0,5255000.0,-591394000.0,1019174000.0,21.600000381469727,20.739999771118164,20.503816604614254,SHO-PH
2024,6,20.18792486190796,0.14851928219619945,19.670000076293945,20.600000381469727,20.278300285339355,0.03189763587943156,20.1200008392334,20.53350067138672,0.0890625,0.031728515625,0.0,0.35625,26711.75,228340334.25,5896.0,38773.0,37793000.0,0.0,159151000.0,38540000.0,0.0,54793000.0,127037000.0,2697940000.0,239263000.0,0.0,26142000.0,-534121000.0,984810000.0,20.63360023498535,19.63999938964844,18.55306434631348,SHO-PI
2024,9,20.915180206298828,0.294753022482837,20.36000061035156,21.68000030517578,21.37400016784668,0.41743014747662593,20.399999618530277,21.90999984741211,0.07125000000000001,0.025382812500000004,0.0,0.35625,42200.4,499453354.3,25422.0,79325.0,34110000.0,0.0,115542000.0,18007000.0,0.0,46606000.0,103256000.0,2657657000.0,239112000.0,0.0,3249000.0,-552989000.0,991746000.0,20.57990074157715,20.18000030517578,19.023521423339844,SHO-PI
2024,12,21.56140022277832,0.08926482417627996,21.200000762939453,22.030000686645508,21.800840377807614,0.08734847269443151,21.57999992370605,22.254199981689453,0.07125000000000001,0.025382812500000004,0.0,0.35625,38441.0,920034644.0,10492.0,86490.0,34109000.0,0.0,107199000.0,10971000.0,0.0,30493000.0,96748000.0,2663817000.0,841047000.0,0.0,836000.0,-574940000.0,1002619000.0,22.56999969482422,21.07999992370605,21.09561920166016,SHO-PI
2025,3,19.929975032806396,0.008271955878626613,19.849899291992188,20.049999237060547,19.79882526397705,0.00922898739251351,19.700000762939453,19.920000076293945,0.0,0.0,0.0,0.0,44463.0,1320940208.6666665,15960.0,97513.0,50371000.0,0.0,72334000.0,17172000.0,0.0,32031000.0,107233000.0,2637817000.0,516559000.0,0.0,5255000.0,-591394000.0,1019174000.0,20.349899291992188,19.520000457763672,19.201143264770508,SHO-PI
2024,9,25.141999816894533,0.011369917755291734,25.01000022888184,25.299999237060547,25.141019821166992,0.009160393508863864,25.024999618530277,25.250099182128903,0.06999999999999999,0.0245,0.0,0.35,121678.0,7852244283.5,54484.0,276280.0,0.0,0.0,599004000.0,509883000.0,0.0,688410000.0,866058000.0,14733841000.0,9473778000.0,0.0,433143000.0,-737450000.0,10093194000.0,25.209999084472656,24.96999931335449,23.671762466430664,PSA-PH
2024,12,23.987999725341798,0.45091975601208123,23.18000030517578,24.739999771118164,23.85,0.27644964675964845,23.190000534057617,24.59000015258789,0.06999999999999999,0.0245,0.0,0.35,196477.6,10222291084.3,134733.0,375390.0,0.0,0.0,447416000.0,689123000.0,0.0,665448000.0,866653000.0,14715640000.0,9353034000.0,0.0,618361000.0,-699083000.0,9941282000.0,24.799999237060547,24.530000686645508,23.5144157409668,PSA-PH
2025,3,23.623999786376952,0.2387798602296236,23.01000022888184,24.31999969482422,23.292000198364256,0.17676971290602478,22.700000762939453,23.82999992370605,0.06999999999999999,0.0245,0.0,0.35,178639.4,7341874226.3,114325.0,326413.0,0.0,0.0,287177000.0,484226000.0,0.0,647054000.0,851337000.0,14640814000.0,9424558000.0,0.0,410791000.0,-867425000.0,9945094000.0,24.38999938964844,23.209999084472656,23.11777877807617,PSA-PH
2025,6,22.58839988708496,0.06894960803280602,22.32999992370605,22.854999542236328,22.53749990463257,0.06982487119087928,22.309999465942383,22.8799991607666,0.0875,0.030625,0.0,0.35,90470.5,464274165.6666667,70904.0,111913.0,0.0,0.0,1104603000.0,436260000.0,0.0,817370000.0,883089000.0,15462738000.0,10440279000.0,0.0,361411000.0,-1085142000.0,11065104000.0,22.940000534057617,22.540000915527344,22.529232025146484,PSA-PH
2024,9,22.513999938964844,0.2866800330357369,21.82999992370605,23.1200008392334,22.689999771118163,0.15519985656756,22.149999618530277,23.1299991607666,0.059375,0.017626953125,0.0,0.296875,90091.8,1601396098.2,61044.0,158738.0,0.0,0.0,599004000.0,509883000.0,0.0,688410000.0,866058000.0,14733841000.0,9473778000.0,0.0,433143000.0,-737450000.0,10093194000.0,22.34000015258789,21.76000022888184,20.897802352905277,PSA-PK
2024,12,20.470000076293946,0.7798492206577063,19.420000076293945,21.549999237060547,20.3560001373291,0.4392297034457433,19.51000022888184,21.18000030517578,0.05938,0.017629922000000003,0.0,0.2969,219402.8,60746500047.700005,42223.0,649818.0,0.0,0.0,447416000.0,689123000.0,0.0,665448000.0,866653000.0,14715640000.0,9353034000.0,0.0,618361000.0,-699083000.0,9941282000.0,21.549999237060547,20.973100662231445,20.24898147583008,PSA-PK
2025,3,20.036000061035157,0.02872998191851342,19.850000381469727,20.270000457763672,19.85764045715332,0.09277686481182162,19.38330078125,20.190000534057617,0.05938,0.017629922000000003,0.0,0.2969,69677.8,327799305.7,50730.0,94689.0,0.0,0.0,287177000.0,484226000.0,0.0,647054000.0,851337000.0,14640814000.0,9424558000.0,0.0,410791000.0,-867425000.0,9945094000.0,20.540000915527344,20.1299991607666,19.580591201782227,PSA-PK
2025,6,18.710999965667725,0.013119614053418134,18.584999084472656,18.809999465942383,18.69499969482422,0.022566707865431898,18.559999465942383,18.82999992370605,0.074225,0.0220374025,0.0,0.2969,82691.75,143616390.25000003,74127.0,100068.0,0.0,0.0,1104603000.0,436260000.0,0.0,817370000.0,883089000.0,15462738000.0,10440279000.0,0.0,361411000.0,-1085142000.0,11065104000.0,19.0093994140625,18.670000076293945,18.535289764404297,PSA-PK
2024,9,177.10799865722657,7.767170805064963,174.05999755859375,181.6699981689453,175.71999816894532,18.136460079974484,169.47999572753906,180.41000366210935,0.324,0.5248800000000001,0.0,1.62,5304800.0,3457913185000.0,3443800.0,8016600.0,112748000.0,0.91,88931000.0,367662000.0,49844357090.0,462290000.0,598259000.0,25538443000.0,10643830000.0,38196990090.0,202945000.0,-817865000.0,13104434000.0,178.5399932861328,171.22000122070312,166.5066680908203,EXR
2024,12,157.097998046875,113.2171343609923,146.25,170.9600067138672,153.5739959716797,50.108458034065606,147.0,163.5399932861328,0.324,0.5248800000000001,0.0,1.62,4468860.0,4633779153000.0,2634600.0,8040800.0,129748000.0,1.24,138222000.0,433472000.0,43859918296.0,403478000.0,582545000.0,26269551000.0,10960016000.0,31714528296.0,277801000.0,-899337000.0,13988564000.0,171.24000549316406,162.4199981689453,158.3174591064453,EXR
2025,3,148.9760009765625,32.27471094850919,144.3800048828125,157.3000030517578,145.94600524902344,48.458520689699796,138.2100067138672,157.27000427246094,0.324,0.5248800000000001,0.0,1.62,6356000.0,1725408925000.0,4078900.0,7371400.0,116059000.0,1.28,119559000.0,447628000.0,44402981666.0,477135000.0,579299000.0,26428527000.0,11563740000.0,31513342666.0,284925000.0,-972665000.0,14215415000.0,157.9199981689453,151.57000732421875,153.8228759765625,EXR
2025,6,148.8224983215332,2.846105370107871,146.50999450683594,150.3300018310547,147.84000396728516,4.703666809092604,145.86000061035156,149.8300018310547,0.405,0.6561000000000001,0.0,1.62,4954775.0,514302549166.6667,4543200.0,6029000.0,134842000.0,1.18,125045000.0,432252000.0,44421426529.0,539728000.0,597052000.0,26695823000.0,12198981000.0,31294515529.0,262716000.0,-1075430000.0,14690922000.0,153.24000549316406,148.13999938964844,148.20751953125,EXR
2024,9,81.34199981689453,4.8099234982393675,77.83999633789062,83.87999725341797,80.07400054931641,6.294674446416328,76.87000274658203,83.25,0.076,0.02888,0.0,0.38,6313400.0,11839284640000.0,2338000.0,10971900.0,901000000.0,-2.44,409000000.0,-480000000.0,29083243833.0,33000000.0,438000000.0,14020000000.0,4955000000.0,17846243833.0,-543000000.0,-1662000000.0,9134000000.0,84.88999938964844,80.25,78.22901153564453,LINE
2024,12,60.587999725341795,5.2735180516072395,57.54999923706055,62.91999816894531,60.14199981689453,3.1297196133426075,58.56999969482422,62.119998931884766,0.1056,0.0557568,0.0,0.528,4977960.0,4091046893000.0,2466000.0,8054100.0,826000000.0,-0.33,173000000.0,-40000000.0,19958075026.0,52000000.0,433000000.0,13600000000.0,4906000000.0,13378075026.0,-80000000.0,-1855000000.0,8967000000.0,65.5739974975586,61.0,60.28005599975586,LINE
2025,3,59.58750057220459,1.5628896024075682,58.380001068115234,60.81999969482422,59.295000076293945,1.777163192751079,58.400001525878906,61.2599983215332,0.0,0.0,0.0,0.0,4497775.0,972774855833.3336,3312200.0,5442900.0,847000000.0,0.01,195000000.0,86000000.0,20084828121.0,-12000000.0,416000000.0,13771000000.0,5130000000.0,13379828121.0,0.0,-1976000000.0,9122000000.0,61.880001068115234,58.970001220703125,59.98453140258789,LINE
2024,6,43.42500019073486,1.9645670791639205,42.209999084472656,45.20000076293945,44.29499912261963,1.6540314834601337,42.5,45.27999877929688,0.0,0.0,0.0,0.0,5790450.0,278991629999.99994,5033200.0,6198900.0,9213000.0,0.42,5656000.0,116953000.0,13145277636.0,170862000.0,183112000.0,5654642000.0,2873948000.0,10162001636.0,94186000.0,-1386056000.0,3337110000.0,43.459999084472656,41.77999877929688,40.11938095092773,CUBE
2024,9,53.00399932861328,1.6251278010575312,51.619998931884766,54.2599983215332,52.83399963378906,1.6324792018131102,51.15999984741211,54.0,0.10200000000000001,0.052020000000000004,0.0,0.51,6331820.0,1696688887000.0,4667300.0,7834900.0,9859000.0,0.45,43507000.0,123700000.0,15110298249.0,145396000.0,189022000.0,5659892000.0,2874384000.0,12165721249.0,100950000.0,-1411850000.0,3319783000.0,52.29999923706055,50.91999816894531,49.49504089355469,CUBE
