periodType,currencyCode,AccountsReceivable,BasicEPS,CashAndCashEquivalents,EBIT,EnterpriseValue,FreeCashFlow,GrossProfit,InvestedCapital,LongTermDebt,MarketCap,NetIncomeFromContinuingOperations,RetainedEarnings,TotalLiabilitiesNetMinorityInterest,month,year,symbol,open,high,low,close,volume,adjclose,dividends,splits
3M,USD,93429000.0,1.14,20515000.0,66752000.0,10734244846.0,133708000.0,127689000.0,4798808000.0,1457283000.0,9206555846.0,59437000.0,-417058000.0,1762821000.0,3,2025,EGP,183.83999633789062,188.88999938964844,172.14999389648438,176.14999389648438,10744900,174.75230407714844,0.0,0.0
3M,USD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-338835000.0,0.0,12,2023,REXR,48.9900016784668,58.02000045776367,48.90999984741211,56.099998474121094,37371500,53.10585403442383,0.38,0.0
3M,USD,148590000.0,0.27,336960000.0,78948000.0,13212695858.0,53855000.0,166614000.0,11227627000.0,3349120000.0,10864549858.0,64277000.0,-370720000.0,3965844000.0,3,2024,REXR,50.63999938964844,53.880001068115234,48.5099983215332,50.29999923706055,43129300,47.93508529663086,0.418,0.0
3M,USD,157881000.0,0.37,125710000.0,114429000.0,12880493563.0,16546000.0,185668000.0,11218686000.0,3348697000.0,9712657563.0,86017000.0,0.0,3953016000.0,6,2024,REXR,45.779998779296875,46.2400016784668,43.2599983215332,44.59000015258789,25577700,42.85954284667969,0.418,0.0
3M,USD,168952000.0,0.3,61836000.0,98062000.0,14422077526.0,7245000.0,186976000.0,11265143000.0,3350190000.0,11043414526.0,70722000.0,0.0,3955386000.0,9,2024,REXR,50.400001525878906,52.369998931884766,48.939998626708984,50.310001373291016,33918200,48.816524505615234,0.418,0.0
3M,USD,177465000.0,0.27,55971000.0,93083000.0,12153548525.0,27879000.0,186889000.0,11514356000.0,3345962000.0,8709518525.0,64910000.0,-441881000.0,3922239000.0,12,2024,REXR,42.06999969482422,42.47999954223633,37.66999816894531,38.65999984741211,43079000,37.825382232666016,0.418,0.0
3M,USD,184515000.0,0.3,504579000.0,101336000.0,12669816978.0,73403000.0,197026000.0,11995523000.0,3348060000.0,9224149978.0,74048000.0,-474550000.0,3911111000.0,3,2025,REXR,41.279998779296875,41.779998779296875,38.58000183105469,39.150001525878906,53711800,38.72294616699219,0.0,0.0
3M,USD,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,2023,STAG,35.790000915527344,39.599998474121094,35.689998626708984,39.2599983215332,27607700,36.9422607421875,0.123,0.0
3M,USD,128797000.0,0.2,12423000.0,62874000.0,9626606253.0,99447000.0,148472000.0,6007630000.0,2221128000.0,6989724253.0,37453000.0,-979629000.0,2870840000.0,3,2024,STAG,37.029998779296875,38.59000015258789,36.66999816894531,38.439998626708984,23208700,36.52219772338867,0.123,0.0
3M,USD,125172000.0,0.33,33273000.0,88446000.0,9242626897.0,97288000.0,152299000.0,6140341000.0,2669012000.0,6565788897.0,61074000.0,-987218000.0,3028789000.0,6,2024,STAG,35.150001525878906,36.290000915527344,34.439998626708984,36.060001373291016,21397700,34.61947250366211,0.123,0.0
3M,USD,128366000.0,0.23,70036000.0,71436000.0,9917840467.0,112058000.0,152724000.0,6221253000.0,2669581000.0,7122418467.0,42731000.0,-1012760000.0,3201892000.0,9,2024,STAG,40.189998626708984,40.5,38.439998626708984,39.09000015258789,20085700,37.890445709228516,0.123,0.0
3M,USD,136357000.0,0.0,36284000.0,83679000.0,9195784627.0,66268000.0,159061000.0,6486786000.0,2620135000.0,6308022627.0,52008000.0,-1029757000.0,3304227000.0,12,2024,STAG,36.7400016784668,36.790000915527344,33.18000030517578,33.81999969482422,24242800,33.10163497924805,0.123,0.0
3M,USD,141919000.0,0.0,9327000.0,125891000.0,9768801855.0,97400000.0,161896000.0,6499581000.0,2520630000.0,6740646855.0,93362000.0,-1007891000.0,3304207000.0,3,2025,STAG,36.06999969482422,37.5,33.97999954223633,36.119998931884766,35264100,35.73445510864258,0.0,0.0
3M,USD,157415000.0,0.39,38545000.0,73268000.0,8492324728.0,107735000.0,121085000.0,4825926000.0,1926305000.0,6287537728.0,52876000.0,149413000.0,2526783000.0,6,2024,FR,47.43000030517578,48.4900016784668,45.709999084472656,47.5099983215332,16636200,46.09431076049805,0.37,0.0
3M,USD,160011000.0,0.75,47123000.0,125711000.0,9613465030.0,105474000.0,122761000.0,4807212000.0,1926805000.0,7408869030.0,102173000.0,199713000.0,2488730000.0,9,2024,FR,56.209999084472656,57.349998474121094,54.970001220703125,55.97999954223633,28386300,54.74168395996094,0.37,0.0
3M,USD,170195000.0,0.52,44512000.0,90590000.0,8779995335.0,76780000.0,127716000.0,4874910000.0,1927303000.0,6634661335.0,70441000.0,219095000.0,2515398000.0,12,2024,FR,53.2599983215332,53.4900016784668,49.4900016784668,50.130001068115234,21271600,49.34689712524414,0.37,0.0
3M,USD,177842000.0,0.36,35738000.0,74776000.0,9326417875.0,88566000.0,128763000.0,5031631000.0,2380554000.0,7144018875.0,52884000.0,208434000.0,2704832000.0,3,2025,FR,57.04999923706055,58.16999816894531,53.27000045776367,53.959999084472656,26140800,53.512428283691406,0.0,0.0
3M,USD,0.0,0.4,649575000.0,41299000.0,6981465442.0,39157000.0,64140000.0,4216354000.0,771770000.0,6375302442.0,36059000.0,88120000.0,994215000.0,3,2024,TRNO,64.05999755859375,66.47000122070312,61.86000061035156,66.4000015258789,18232700,63.95212173461914,0.45,0.0
3M,USD,0.0,0.37,181989000.0,41216000.0,5815041080.0,55378000.0,70475000.0,4212661000.0,771976000.0,5692846080.0,35696000.0,80287000.0,1026156000.0,6,2024,TRNO,56.7400016784668,59.75,55.2599983215332,59.18000030517578,13771300,57.40272521972656,0.45,0.0
3M,USD,0.0,0.37,243670000.0,41539000.0,7221329348.0,56191000.0,74036000.0,4303452000.0,672157000.0,6631342348.0,36639000.0,68055000.0,939576000.0,9,2024,TRNO,68.52999877929688,70.0999984741211,66.04000091552734,66.83000183105469,13618700,65.32085418701172,0.49,0.0
3M,USD,0.0,0.0,18070000.0,81364000.0,6297422497.0,35528000.0,75880000.0,4485769000.0,741437000.0,5868935497.0,76103000.0,95287000.0,1107824000.0,12,2024,TRNO,60.33000183105469,64.75,58.16999816894531,59.13999938964844,46622200,58.22821044921875,0.49,0.0
3M,USD,0.0,0.48,156502000.0,56053000.0,7318240824.0,42539000.0,81653000.0,4637437000.0,741912000.0,6512873824.0,48126000.0,92788000.0,1011135000.0,3,2025,TRNO,67.58999633789062,69.19999694824219,62.06999969482422,63.220001220703125,18428900,62.73574447631836,0.49,0.0
3M,USD,9448000.0,0.16,58975000.0,70049000.0,6675997746.0,79369000.0,138247000.0,4216395000.0,3143836000.0,3090023746.0,32280000.0,-469768000.0,3504036000.0,6,2024,NSA,36.56999969482422,42.95000076293945,36.060001373291016,41.220001220703125,18118400,39.02465057373047,0.56,0.0
3M,USD,9602000.0,0.18,69886000.0,70209000.0,7344886976.0,67719000.0,140909000.0,4074522000.0,3021504000.0,3673643976.0,29771000.0,-498787000.0,3588773000.0,9,2024,NSA,46.58000183105469,49.439998626708984,45.58000183105469,48.20000076293945,14499900,46.261234283447266,0.56,0.0
3M,USD,8689000.0,0.15,50408000.0,66948000.0,6616788098.0,74265000.0,137873000.0,4184172000.0,3005787000.0,2894226098.0,26131000.0,-530652000.0,3591115000.0,12,2024,NSA,45.0,45.279998779296875,36.86000061035156,37.90999984741211,13301500,36.817466735839844,0.57,0.0
3M,USD,6835000.0,0.1,19266000.0,61114000.0,6774610360.0,79806000.0,133250000.0,4119690000.0,3005866000.0,3012148360.0,19519000.0,-566346000.0,3562812000.0,3,2025,NSA,38.7400016784668,40.619998931884766,35.93000030517578,39.400001525878906,16369100,38.78706359863281,0.57,0.0
3M,USD,429080000.0,-0.23,44198000.0,-33725000.0,10697254108.0,73328000.0,215483000.0,6641503000.0,2574022000.0,7254389108.0,-64409000.0,-2176035000.0,4332865000.0,6,2024,COLD,26.850000381469727,27.665000915527344,24.719999313354492,25.540000915527344,45374100,24.599084854125977,0.22,0.0
3M,USD,460310000.0,-0.01,61271000.0,29694000.0,11589148793.0,-44549000.0,209218000.0,6738687000.0,3100441000.0,8035955793.0,-3733000.0,-2242604000.0,4492298000.0,9,2024,COLD,28.770000457763672,29.579999923706055,27.950000762939453,28.270000457763672,33098700,27.469467163085938,0.22,0.0
3M,USD,386924000.0,-0.13,47652000.0,-9049000.0,9780940877.0,57404000.0,211190000.0,6567302000.0,3031462000.0,6083271877.0,-36409000.0,-2341654000.0,4428949000.0,12,2024,COLD,23.84000015258789,23.8799991607666,20.979999542236328,21.399999618530273,42515900,20.955202102661133,0.22,0.0
3M,USD,378985000.0,-0.06,38946000.0,22150000.0,9742828444.0,-82341000.0,205848000.0,6774531000.0,3067120000.0,6110082444.0,-16473000.0,-2423607000.0,4606320000.0,3,2025,COLD,22.860000610351562,23.030000686645508,20.700000762939453,21.459999084472656,46291600,21.234310150146484,0.23,0.0
3M,USD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-338835000.0,0.0,12,2023,REXR-PB,22.25,24.5,22.139999389648438,23.520000457763672,197041,21.336870193481445,0.367188,0.0
3M,USD,148590000.0,0.0,336960000.0,78948000.0,0.0,53855000.0,166614000.0,11227627000.0,3349120000.0,0.0,64277000.0,-370720000.0,3965844000.0,3,2024,REXR-PB,23.0,23.15999984741211,22.16010093688965,22.3799991607666,65054,20.633970260620117,0.367188,0.0
3M,USD,157881000.0,0.0,125710000.0,114429000.0,0.0,16546000.0,185668000.0,11218686000.0,3348697000.0,0.0,86017000.0,0.0,3953016000.0,6,2024,REXR-PB,21.709999084472656,21.899999618530273,21.149999618530273,21.719999313354492,176115,20.355600357055664,0.367188,0.0
3M,USD,168952000.0,0.0,61836000.0,98062000.0,0.0,7245000.0,186976000.0,11265143000.0,3350190000.0,0.0,70722000.0,0.0,3955386000.0,9,2024,REXR-PB,22.93000030517578,24.350000381469727,22.90999984741211,24.149999618530273,112135,23.02564811706543,0.367188,0.0
3M,USD,177465000.0,0.0,55971000.0,93083000.0,0.0,27879000.0,186889000.0,11514356000.0,3345962000.0,0.0,64910000.0,-441881000.0,3922239000.0,12,2024,REXR-PB,23.239999771118164,23.479999542236328,22.209999084472656,23.350000381469727,112910,22.62029266357422,0.367188,0.0
3M,USD,184515000.0,0.0,504579000.0,101336000.0,0.0,73403000.0,197026000.0,11995523000.0,3348060000.0,0.0,74048000.0,-474550000.0,3911111000.0,3,2025,REXR-PB,23.5,23.864999771118164,22.854999542236328,22.899999618530273,152912,22.54355239868164,0.367188,0.0
3M,CAD,11999000.0,1.208905,101257000.0,105685000.0,0.0,76731000.0,116768000.0,8524807000.0,2842470000.0,0.0,76355000.0,1695853000.0,3835530000.0,6,2024,GRP-UN,49.27000045776367,55.0099983215332,47.310001373291016,49.599998474121094,335436,46.42502212524414,0.20088683,0.0
3M,USD,0.0,0.0,0.0,0.0,5293511758.0,0.0,0.0,0.0,0.0,3117799310.0,0.0,0.0,0.0,6,2024,GRP-UN,49.27000045776367,55.0099983215332,47.310001373291016,49.599998474121094,335436,46.42502212524414,0.20088683,0.0
3M,CAD,8570000.0,1.779697,133488000.0,145241000.0,0.0,106633000.0,119565000.0,8534645000.0,2298436000.0,0.0,111847000.0,1755680000.0,3864730000.0,9,2024,GRP-UN,56.720001220703125,61.20000076293945,55.75,61.11000061035156,152845,58.09679412841797,0.20088683,0.0
3M,USD,0.0,0.0,0.0,0.0,6032580761.0,0.0,0.0,0.0,0.0,3790660427.0,0.0,0.0,0.0,9,2024,GRP-UN,56.720001220703125,61.20000076293945,55.75,61.11000061035156,152845,58.09679412841797,0.20088683,0.0
3M,CAD,18347000.0,1.334928,126175000.0,112312000.0,0.0,71202000.0,121145000.0,8806689000.0,3078453000.0,0.0,84755000.0,1787159000.0,3883116000.0,12,2024,GRP-UN,55.0,55.0,47.31999969482422,48.540000915527344,181417,46.83318328857422,0.20694996,0.0
3M,USD,0.0,0.0,0.0,0.0,5132308179.0,0.0,0.0,0.0,0.0,3048847686.0,0.0,0.0,0.0,12,2024,GRP-UN,55.0,55.0,47.31999969482422,48.540000915527344,181417,46.83318328857422,0.20694996,0.0
3M,CAD,11048000.0,0.703852,123057000.0,68744000.0,0.0,108916000.0,125647000.0,8758105000.0,3092138000.0,0.0,43863000.0,1778216000.0,3957564000.0,3,2025,GRP-UN,46.599998474121094,48.46500015258789,44.0,46.81999969482422,290943,45.992610931396484,0.0,0.0
3M,USD,0.0,0.0,0.0,0.0,4983239003.0,0.0,0.0,0.0,0.0,2896277651.0,0.0,0.0,0.0,3,2025,GRP-UN,46.599998474121094,48.46500015258789,44.0,46.81999969482422,290943,45.992610931396484,0.0,0.0
3M,USD,4545000.0,-0.01,163213000.0,17835000.0,4082386912.0,36306000.0,23554000.0,3737120000.0,1642581000.0,2654491912.0,0.0,-1241595000.0,1935854000.0,3,2024,LXP,8.640000343322754,9.229999542236328,8.539999961853027,9.020000457763672,47940400,8.372503280639648,0.13,0.0
3M,USD,2878000.0,0.01,48676000.0,23492000.0,4145973750.0,37367000.0,21957000.0,3483332000.0,1443174000.0,2684148750.0,0.0,-1275833000.0,1725355000.0,6,2024,LXP,8.579999923706055,9.180000305175781,8.4399995803833,9.119999885559082,49319400,8.592695236206055,0.13,0.0
3M,USD,1713000.0,0.02,54971000.0,22829000.0,4466042264.0,56839000.0,22172000.0,3448488000.0,1442651000.0,2959593264.0,0.0,-1309046000.0,1728302000.0,9,2024,LXP,10.25,10.4399995803833,9.819999694824219,10.050000190734863,47207300,9.606925010681152,0.13,0.0
3M,USD,2052000.0,0.0,101836000.0,48208000.0,3889788294.0,62893000.0,37399000.0,3446393000.0,1442117000.0,2391338294.0,0.0,-1316993000.0,1722529000.0,12,2024,LXP,9.34000015258789,9.460000038146973,8.039999961853027,8.119999885559082,42978800,7.862617015838623,0.135,0.0
3M,USD,2361000.0,0.06,70935000.0,35637000.0,4009458684.0,36023000.0,21222000.0,3372681000.0,1391891000.0,2558047684.0,0.0,-1339223000.0,1662660000.0,3,2025,LXP,8.9399995803833,9.289999961853027,8.569999694824219,8.649999618530273,50001200,8.516542434692383,0.0,0.0
3M,USD,9448000.0,0.0,58975000.0,70049000.0,0.0,79369000.0,138247000.0,4216395000.0,3143836000.0,0.0,32280000.0,-469768000.0,3504036000.0,6,2024,NSA-PA,23.670000076293945,23.940000534057617,22.639999389648438,22.729999542236328,225936,21.2979793548584,0.375,0.0
3M,USD,9602000.0,0.0,69886000.0,70209000.0,0.0,67719000.0,140909000.0,4074522000.0,3021504000.0,0.0,29771000.0,-498787000.0,3588773000.0,9,2024,NSA-PA,22.905000686645508,25.200000762939453,22.799999237060547,24.989999771118164,476715,23.79383659362793,0.375,0.0
3M,USD,8689000.0,0.0,50408000.0,66948000.0,0.0,74265000.0,137873000.0,4184172000.0,3005787000.0,0.0,26131000.0,-530652000.0,3591115000.0,12,2024,NSA-PA,23.670000076293945,23.93000030517578,21.15999984741211,21.34000015258789,411061,20.65004539489746,0.375,0.0
3M,USD,6835000.0,0.0,19266000.0,61114000.0,0.0,79806000.0,133250000.0,4119690000.0,3005866000.0,0.0,19519000.0,-566346000.0,3562812000.0,3,2025,NSA-PA,22.104999542236328,22.941600799560547,21.510000228881836,21.889999389648438,266520,21.52435302734375,0.375,0.0
3M,USD,2878000.0,0.0,48676000.0,23492000.0,0.0,37367000.0,21957000.0,3483332000.0,1443174000.0,0.0,0.0,-1275833000.0,1725355000.0,6,2024,LXP-PC,45.54999923706055,46.23500061035156,44.849998474121094,45.369998931884766,55886,42.3941650390625,0.0,0.0
3M,USD,1713000.0,0.0,54971000.0,22829000.0,0.0,56839000.0,22172000.0,3448488000.0,1442651000.0,0.0,0.0,-1309046000.0,1728302000.0,9,2024,LXP-PC,48.97999954223633,54.25,48.97999954223633,53.0,38881,50.39849853515625,0.0,0.0
3M,USD,2052000.0,0.0,101836000.0,48208000.0,0.0,62893000.0,37399000.0,3446393000.0,1442117000.0,0.0,0.0,-1316993000.0,1722529000.0,12,2024,LXP-PC,49.79990005493164,50.880001068115234,47.15060043334961,48.75,48443,47.0900764465332,0.0,0.0
3M,USD,2361000.0,0.0,70935000.0,35637000.0,0.0,36023000.0,21222000.0,3372681000.0,1391891000.0,0.0,0.0,-1339223000.0,1662660000.0,3,2025,LXP-PC,47.650001525878906,48.095401763916016,45.0099983215332,45.599998474121094,66701,44.81142807006836,0.0,0.0
3M,USD,0.0,1.45,120835000.0,46313000.0,3251704800.0,64205000.0,72930000.0,2230337000.0,297146000.0,3094402800.0,41993000.0,-182319000.0,436975000.0,6,2024,IIPR,109.1500015258789,110.5,105.49500274658203,109.22000122070312,3158000,99.77957916259766,1.9,0.0
3M,USD,0.0,1.38,147128000.0,44642000.0,4003784721.0,64869000.0,69231000.0,2220408000.0,297503000.0,3813464721.0,40215000.0,-196921000.0,448794000.0,9,2024,IIPR,123.33999633789062,138.35000610351562,119.5,134.60000610351562,3661600,125.126953125,1.9,0.0
3M,USD,0.0,1.38,146245000.0,43140000.0,2062040351.0,57806000.0,69139000.0,2210293000.0,297865000.0,1888033351.0,40025000.0,-211713000.0,441987000.0,12,2024,IIPR,109.0,111.11000061035156,64.80000305175781,66.63999938964844,9850500,62.82884216308594,1.9,0.0
3M,USD,0.0,1.05,128010000.0,35577000.0,1710227810.0,54242000.0,64343000.0,2178845000.0,289499000.0,1534975810.0,31077000.0,-235791000.0,430423000.0,3,2025,IIPR,72.16999816894531,74.91999816894531,49.51300048828125,54.09000015258789,9593800,52.4779052734375,0.0,0.0
3M,USD,0.0,0.0,120835000.0,46313000.0,0.0,64205000.0,72930000.0,2230337000.0,297146000.0,0.0,41993000.0,-182319000.0,436975000.0,6,2024,IIPR-PA,26.69499969482422,28.575000762939453,26.69499969482422,27.700000762939453,32024,25.392580032348633,0.5625,0.0
3M,USD,0.0,0.0,147128000.0,44642000.0,0.0,64869000.0,69231000.0,2220408000.0,297503000.0,0.0,40215000.0,-196921000.0,448794000.0,9,2024,IIPR-PA,25.56999969482422,26.520000457763672,25.510000228881836,26.079999923706055,210198,24.395877838134766,0.5625,0.0
3M,USD,0.0,0.0,146245000.0,43140000.0,0.0,57806000.0,69139000.0,2210293000.0,297865000.0,0.0,40025000.0,-211713000.0,441987000.0,12,2024,IIPR-PA,26.280000686645508,26.670000076293945,24.5,24.6299991607666,234293,23.538970947265625,0.5625,0.0
3M,USD,0.0,0.0,128010000.0,35577000.0,0.0,54242000.0,64343000.0,2178845000.0,289499000.0,0.0,31077000.0,-235791000.0,430423000.0,3,2025,IIPR-PA,25.709999084472656,25.93709945678711,23.59000015258789,24.260000228881836,859367,23.71718978881836,0.0,0.0
3M,USD,0.0,0.03,23548000.0,11055000.0,1824911784.0,19863000.0,35117000.0,1341748000.0,848482000.0,970268784.0,1328000.0,-175074000.0,941475000.0,6,2024,PLYM,21.15999984741211,21.739999771118164,20.65999984741211,21.3799991607666,4355500,20.33926010131836,0.24,0.0
3M,USD,0.0,-0.35,21383000.0,-4986000.0,1871119853.0,17568000.0,34497000.0,1258046000.0,625182000.0,1025823853.0,-15345000.0,-190675000.0,1054766000.0,9,2024,PLYM,23.729999542236328,23.850000381469727,22.25,22.600000381469727,6884500,21.747116088867188,0.24,0.0
3M,USD,0.0,3.25,17546000.0,160039000.0,1610416510.0,42025000.0,33437000.0,1223269000.0,623721000.0,807927510.0,150098000.0,-43262000.0,781299000.0,12,2024,PLYM,18.68000030517578,19.229999542236328,17.219999313354492,17.799999237060547,7045500,17.310152053833008,0.24,0.0
3M,USD,0.0,0.13,19126000.0,13856000.0,1370951637.0,15612000.0,30862000.0,1278668000.0,623171000.0,742479637.0,7007000.0,-37412000.0,827321000.0,3,2025,PLYM,17.43000030517578,17.690000534057617,16.25,16.299999237060547,8354200,16.067832946777344,0.0,0.0
3M,USD,16064411.0,0.04,18869651.0,6133460.0,395046481.0,4710199.0,10715471.0,466660642.0,30927344.0,133665490.0,1262059.0,-147660654.0,293836214.0,6,2024,MDV,15.149999618530273,15.640000343322754,13.6899995803833,14.140000343322754,493300,13.116873741149902,0.096,0.0
3M,USD,17388119.0,-0.18,6824847.0,3963556.0,419208365.0,5137861.0,10630312.0,466008222.0,30863014.0,158232916.0,-1047736.0,-151893580.0,295621276.0,9,2024,MDV,16.200000762939453,17.219999313354492,15.430000305175781,16.799999237060547,732600,15.884381294250488,0.096,0.0
3M,USD,18460000.0,0.07,11530000.0,6186705.0,416615068.0,5405940.0,10819639.0,469920000.0,30777000.0,143536557.0,1641677.0,-154074000.0,293779000.0,12,2024,MDV,15.899999618530273,16.56999969482422,14.555000305175781,14.880000114440918,854600,14.314360618591309,0.096,0.0
3M,USD,19567000.0,-0.01,6165000.0,5056000.0,428339758.0,3050000.0,10947000.0,450854000.0,30647000.0,159962758.0,829000.0,-156967000.0,293426000.0,3,2025,MDV,15.119999885559082,16.364999771118164,14.649999618530273,16.049999237060547,940900,15.748104095458984,0.0,0.0
3M,USD,16064411.0,0.0,18869651.0,6133460.0,0.0,4710199.0,10715471.0,466660642.0,30927344.0,0.0,1262059.0,-147660654.0,293836214.0,6,2024,MDV-PA,24.350000381469727,24.608299255371094,23.75,23.806900024414062,25124,22.06435203552246,0.460938,0.0
3M,USD,17388119.0,0.0,6824847.0,3963556.0,0.0,5137861.0,10630312.0,466008222.0,30863014.0,0.0,-1047736.0,-151893580.0,295621276.0,9,2024,MDV-PA,24.065000534057617,24.889999389648438,24.065000534057617,24.499900817871094,162541,23.146780014038086,0.460938,0.0
3M,USD,18460000.0,0.0,11530000.0,6186705.0,0.0,5405940.0,10819639.0,469920000.0,30777000.0,0.0,1641677.0,-154074000.0,293779000.0,12,2024,MDV-PA,24.260000228881836,25.146499633789062,23.90999984741211,24.0,48823,23.105140686035156,0.460938,0.0
3M,USD,19567000.0,0.0,6165000.0,5056000.0,0.0,3050000.0,10947000.0,450854000.0,30647000.0,0.0,829000.0,-156967000.0,293426000.0,3,2025,MDV-PA,23.68000030517578,24.649999618530273,23.510099411010742,24.299999237060547,499635,23.84226417541504,0.0,0.0
3M,USD,9602000.0,0.0,69886000.0,70209000.0,0.0,67719000.0,140909000.0,4074522000.0,3021504000.0,0.0,29771000.0,-498787000.0,3588773000.0,9,2024,NSA-PB,21.530000686645508,23.270000457763672,20.971099853515625,23.099899291992188,255651,21.935909271240234,0.375,0.0
