periodType,currencyCode,AccountsReceivable,BasicEPS,CashAndCashEquivalents,EBIT,EnterpriseValue,FreeCashFlow,GrossProfit,InvestedCapital,LongTermDebt,MarketCap,NetIncomeFromContinuingOperations,RetainedEarnings,TotalLiabilitiesNetMinorityInterest,year,symbol,open,high,low,close,volume,adjclose,dividends,splits
3M,USD,1713000.0,0.02,54971000.0,22829000.0,4466042264.0,56839000.0,22172000.0,3448488000.0,1442651000.0,2959593264.0,0.0,-1309046000.0,1728302000.0,2024,0,8.579999923706055,9.180000305175781,8.4399995803833,9.119999885559082,49319400,8.592695236206055,0.13,0.0
3M,USD,1713000.0,0.02,54971000.0,22829000.0,4466042264.0,56839000.0,22172000.0,3448488000.0,1442651000.0,2959593264.0,0.0,-1309046000.0,1728302000.0,2024,0,9.109999656677246,10.569999694824219,9.020000457763672,10.300000190734863,52226200,9.845903396606445,0.0,0.0
3M,USD,1713000.0,0.02,54971000.0,22829000.0,4466042264.0,56839000.0,22172000.0,3448488000.0,1442651000.0,2959593264.0,0.0,-1309046000.0,1728302000.0,2024,0,10.390000343322754,10.470000267028809,9.4399995803833,10.359999656677246,40084300,9.9032564163208,0.0,0.0
3M,USD,1713000.0,0.02,54971000.0,22829000.0,4466042264.0,56839000.0,22172000.0,3448488000.0,1442651000.0,2959593264.0,0.0,-1309046000.0,1728302000.0,2024,0,10.25,10.4399995803833,9.819999694824219,10.050000190734863,47207300,9.606924057006836,0.13,0.0
3M,USD,1713000.0,0.02,54971000.0,22829000.0,4466042264.0,56839000.0,22172000.0,3448488000.0,1442651000.0,2959593264.0,0.0,-1309046000.0,1728302000.0,2024,0,10.050000190734863,10.100000381469727,9.279999732971191,9.4399995803833,35527700,9.140775680541992,0.0,0.0
3M,USD,1713000.0,0.02,54971000.0,22829000.0,4466042264.0,56839000.0,22172000.0,3448488000.0,1442651000.0,2959593264.0,0.0,-1309046000.0,1728302000.0,2024,0,9.460000038146973,9.949999809265137,9.039999961853027,9.350000381469727,41793400,9.053629875183105,0.0,0.0
3M,USD,1713000.0,0.02,54971000.0,22829000.0,4466042264.0,56839000.0,22172000.0,3448488000.0,1442651000.0,2959593264.0,0.0,-1309046000.0,1728302000.0,2024,0,9.34000015258789,9.460000038146973,8.039999961853027,8.119999885559082,42978800,7.862616539001465,0.135,0.0
3M,USD,2052000.0,0.0,101836000.0,48208000.0,3889788294.0,62893000.0,37399000.0,3446393000.0,1442117000.0,2391338294.0,0.0,-1316993000.0,1722529000.0,2024,0,9.90999984741211,10.020000457763672,8.890000343322754,9.09000015258789,43706400,8.437477111816406,0.0,0.0
3M,USD,2052000.0,0.0,101836000.0,48208000.0,3889788294.0,62893000.0,37399000.0,3446393000.0,1442117000.0,2391338294.0,0.0,-1316993000.0,1722529000.0,2024,0,9.09000015258789,9.319999694824219,8.460000038146973,8.65999984741211,50055600,8.03834342956543,0.0,0.0
3M,USD,2052000.0,0.0,101836000.0,48208000.0,3889788294.0,62893000.0,37399000.0,3446393000.0,1442117000.0,2391338294.0,0.0,-1316993000.0,1722529000.0,2024,0,8.640000343322754,9.229999542236328,8.539999961853027,9.020000457763672,47940400,8.372502326965332,0.13,0.0
3M,USD,2052000.0,0.0,101836000.0,48208000.0,3889788294.0,62893000.0,37399000.0,3446393000.0,1442117000.0,2391338294.0,0.0,-1316993000.0,1722529000.0,2024,0,9.020000457763672,9.319999694824219,8.350000381469727,8.350000381469727,57537500,7.867216110229492,0.0,0.0
3M,USD,2052000.0,0.0,101836000.0,48208000.0,3889788294.0,62893000.0,37399000.0,3446393000.0,1442117000.0,2391338294.0,0.0,-1316993000.0,1722529000.0,2024,0,8.380000114440918,8.970000267028809,8.229999542236328,8.5,42062700,8.008543014526367,0.0,0.0
3M,USD,2052000.0,0.0,101836000.0,48208000.0,3889788294.0,62893000.0,37399000.0,3446393000.0,1442117000.0,2391338294.0,0.0,-1316993000.0,1722529000.0,2024,0,8.579999923706055,9.180000305175781,8.4399995803833,9.119999885559082,49319400,8.592695236206055,0.13,0.0
3M,USD,2052000.0,0.0,101836000.0,48208000.0,3889788294.0,62893000.0,37399000.0,3446393000.0,1442117000.0,2391338294.0,0.0,-1316993000.0,1722529000.0,2024,0,9.109999656677246,10.569999694824219,9.020000457763672,10.300000190734863,52226200,9.845903396606445,0.0,0.0
3M,USD,2052000.0,0.0,101836000.0,48208000.0,3889788294.0,62893000.0,37399000.0,3446393000.0,1442117000.0,2391338294.0,0.0,-1316993000.0,1722529000.0,2024,0,10.390000343322754,10.470000267028809,9.4399995803833,10.359999656677246,40084300,9.9032564163208,0.0,0.0
3M,USD,2052000.0,0.0,101836000.0,48208000.0,3889788294.0,62893000.0,37399000.0,3446393000.0,1442117000.0,2391338294.0,0.0,-1316993000.0,1722529000.0,2024,0,10.25,10.4399995803833,9.819999694824219,10.050000190734863,47207300,9.606924057006836,0.13,0.0
3M,USD,2052000.0,0.0,101836000.0,48208000.0,3889788294.0,62893000.0,37399000.0,3446393000.0,1442117000.0,2391338294.0,0.0,-1316993000.0,1722529000.0,2024,0,10.050000190734863,10.100000381469727,9.279999732971191,9.4399995803833,35527700,9.140775680541992,0.0,0.0
3M,USD,2052000.0,0.0,101836000.0,48208000.0,3889788294.0,62893000.0,37399000.0,3446393000.0,1442117000.0,2391338294.0,0.0,-1316993000.0,1722529000.0,2024,0,9.460000038146973,9.949999809265137,9.039999961853027,9.350000381469727,41793400,9.053629875183105,0.0,0.0
3M,USD,2052000.0,0.0,101836000.0,48208000.0,3889788294.0,62893000.0,37399000.0,3446393000.0,1442117000.0,2391338294.0,0.0,-1316993000.0,1722529000.0,2024,0,9.34000015258789,9.460000038146973,8.039999961853027,8.119999885559082,42978800,7.862616539001465,0.135,0.0
3M,USD,2361000.0,0.06,70935000.0,35637000.0,4009458684.0,36023000.0,21222000.0,3372681000.0,1391891000.0,2558047684.0,0.0,-1339223000.0,1662660000.0,2025,0,8.15999984741211,8.670000076293945,7.650000095367432,8.319999694824219,43537300,8.191634178161621,0.0,0.0
3M,USD,2361000.0,0.06,70935000.0,35637000.0,4009458684.0,36023000.0,21222000.0,3372681000.0,1391891000.0,2558047684.0,0.0,-1339223000.0,1662660000.0,2025,0,8.170000076293945,8.970000267028809,8.109999656677246,8.960000038146973,40339600,8.821760177612305,0.0,0.0
3M,USD,2361000.0,0.06,70935000.0,35637000.0,4009458684.0,36023000.0,21222000.0,3372681000.0,1391891000.0,2558047684.0,0.0,-1339223000.0,1662660000.0,2025,0,8.9399995803833,9.289999961853027,8.569999694824219,8.649999618530273,50001200,8.516542434692383,0.0,0.0
3M,USD,8742000.0,0.0,64233000.0,134091000.0,0.0,88397000.0,141454000.0,4221923000.0,3147547000.0,0.0,95088000.0,-439741000.0,3419793000.0,2024,NSA-PA,22.920000076293945,23.31999969482422,21.396099090576172,21.75,203292,20.379722595214844,0.0,0.0
3M,USD,8742000.0,0.0,64233000.0,134091000.0,0.0,88397000.0,141454000.0,4221923000.0,3147547000.0,0.0,95088000.0,-439741000.0,3419793000.0,2024,NSA-PA,21.75,24.06999969482422,21.71500015258789,23.760000228881836,177803,22.263090133666992,0.0,0.0
3M,USD,8742000.0,0.0,64233000.0,134091000.0,0.0,88397000.0,141454000.0,4221923000.0,3147547000.0,0.0,95088000.0,-439741000.0,3419793000.0,2024,NSA-PA,23.670000076293945,23.940000534057617,22.639999389648438,22.729999542236328,225936,21.2979793548584,0.375,0.0
3M,USD,8742000.0,0.0,64233000.0,134091000.0,0.0,88397000.0,141454000.0,4221923000.0,3147547000.0,0.0,95088000.0,-439741000.0,3419793000.0,2024,NSA-PA,22.81999969482422,23.38990020751953,22.024999618530273,22.440000534057617,442005,21.36589813232422,0.0,0.0
3M,USD,8742000.0,0.0,64233000.0,134091000.0,0.0,88397000.0,141454000.0,4221923000.0,3147547000.0,0.0,95088000.0,-439741000.0,3419793000.0,2024,NSA-PA,22.489999771118164,23.329999923706055,21.560300827026367,22.8799991607666,227177,21.784833908081055,0.0,0.0
3M,USD,8742000.0,0.0,64233000.0,134091000.0,0.0,88397000.0,141454000.0,4221923000.0,3147547000.0,0.0,95088000.0,-439741000.0,3419793000.0,2024,NSA-PA,22.905000686645508,25.200000762939453,22.799999237060547,24.989999771118164,476715,23.79383659362793,0.375,0.0
3M,USD,8742000.0,0.0,64233000.0,134091000.0,0.0,88397000.0,141454000.0,4221923000.0,3147547000.0,0.0,95088000.0,-439741000.0,3419793000.0,2024,NSA-PA,24.90999984741211,24.90999984741211,22.96500015258789,23.079999923706055,569090,22.33378791809082,0.0,0.0
3M,USD,8742000.0,0.0,64233000.0,134091000.0,0.0,88397000.0,141454000.0,4221923000.0,3147547000.0,0.0,95088000.0,-439741000.0,3419793000.0,2024,NSA-PA,23.139999389648438,23.940000534057617,22.81999969482422,23.75,220498,22.982126235961914,0.0,0.0
3M,USD,8742000.0,0.0,64233000.0,134091000.0,0.0,88397000.0,141454000.0,4221923000.0,3147547000.0,0.0,95088000.0,-439741000.0,3419793000.0,2024,NSA-PA,23.670000076293945,23.93000030517578,21.15999984741211,21.34000015258789,411061,20.65004539489746,0.375,0.0
3M,USD,9448000.0,0.0,58975000.0,70049000.0,0.0,79369000.0,138247000.0,4216395000.0,3143836000.0,0.0,32280000.0,-469768000.0,3504036000.0,2024,NSA-PA,22.920000076293945,23.31999969482422,21.396099090576172,21.75,203292,20.379722595214844,0.0,0.0
3M,USD,9448000.0,0.0,58975000.0,70049000.0,0.0,79369000.0,138247000.0,4216395000.0,3143836000.0,0.0,32280000.0,-469768000.0,3504036000.0,2024,NSA-PA,21.75,24.06999969482422,21.71500015258789,23.760000228881836,177803,22.263090133666992,0.0,0.0
3M,USD,9448000.0,0.0,58975000.0,70049000.0,0.0,79369000.0,138247000.0,4216395000.0,3143836000.0,0.0,32280000.0,-469768000.0,3504036000.0,2024,NSA-PA,23.670000076293945,23.940000534057617,22.639999389648438,22.729999542236328,225936,21.2979793548584,0.375,0.0
3M,USD,9448000.0,0.0,58975000.0,70049000.0,0.0,79369000.0,138247000.0,4216395000.0,3143836000.0,0.0,32280000.0,-469768000.0,3504036000.0,2024,0,22.81999969482422,23.38990020751953,22.024999618530273,22.440000534057617,442005,21.36589813232422,0.0,0.0
3M,USD,9448000.0,0.0,58975000.0,70049000.0,0.0,79369000.0,138247000.0,4216395000.0,3143836000.0,0.0,32280000.0,-469768000.0,3504036000.0,2024,0,22.489999771118164,23.329999923706055,21.560300827026367,22.8799991607666,227177,21.784833908081055,0.0,0.0
3M,USD,9448000.0,0.0,58975000.0,70049000.0,0.0,79369000.0,138247000.0,4216395000.0,3143836000.0,0.0,32280000.0,-469768000.0,3504036000.0,2024,0,22.905000686645508,25.200000762939453,22.799999237060547,24.989999771118164,476715,23.79383659362793,0.375,0.0
3M,USD,9448000.0,0.0,58975000.0,70049000.0,0.0,79369000.0,138247000.0,4216395000.0,3143836000.0,0.0,32280000.0,-469768000.0,3504036000.0,2024,0,24.90999984741211,24.90999984741211,22.96500015258789,23.079999923706055,569090,22.33378791809082,0.0,0.0
3M,USD,9448000.0,0.0,58975000.0,70049000.0,0.0,79369000.0,138247000.0,4216395000.0,3143836000.0,0.0,32280000.0,-469768000.0,3504036000.0,2024,0,23.139999389648438,23.940000534057617,22.81999969482422,23.75,220498,22.982126235961914,0.0,0.0
3M,USD,9448000.0,0.0,58975000.0,70049000.0,0.0,79369000.0,138247000.0,4216395000.0,3143836000.0,0.0,32280000.0,-469768000.0,3504036000.0,2024,0,23.670000076293945,23.93000030517578,21.15999984741211,21.34000015258789,411061,20.65004539489746,0.375,0.0
3M,USD,9602000.0,0.0,69886000.0,70209000.0,0.0,67719000.0,140909000.0,4074522000.0,3021504000.0,0.0,29771000.0,-498787000.0,3588773000.0,2024,0,22.920000076293945,23.31999969482422,21.396099090576172,21.75,203292,20.379722595214844,0.0,0.0
3M,USD,9602000.0,0.0,69886000.0,70209000.0,0.0,67719000.0,140909000.0,4074522000.0,3021504000.0,0.0,29771000.0,-498787000.0,3588773000.0,2024,0,21.75,24.06999969482422,21.71500015258789,23.760000228881836,177803,22.263090133666992,0.0,0.0
3M,USD,9602000.0,0.0,69886000.0,70209000.0,0.0,67719000.0,140909000.0,4074522000.0,3021504000.0,0.0,29771000.0,-498787000.0,3588773000.0,2024,0,23.670000076293945,23.940000534057617,22.639999389648438,22.729999542236328,225936,21.2979793548584,0.375,0.0
3M,USD,9602000.0,0.0,69886000.0,70209000.0,0.0,67719000.0,140909000.0,4074522000.0,3021504000.0,0.0,29771000.0,-498787000.0,3588773000.0,2024,0,22.81999969482422,23.38990020751953,22.024999618530273,22.440000534057617,442005,21.36589813232422,0.0,0.0
3M,USD,9602000.0,0.0,69886000.0,70209000.0,0.0,67719000.0,140909000.0,4074522000.0,3021504000.0,0.0,29771000.0,-498787000.0,3588773000.0,2024,0,22.489999771118164,23.329999923706055,21.560300827026367,22.8799991607666,227177,21.784833908081055,0.0,0.0
3M,USD,9602000.0,0.0,69886000.0,70209000.0,0.0,67719000.0,140909000.0,4074522000.0,3021504000.0,0.0,29771000.0,-498787000.0,3588773000.0,2024,0,22.905000686645508,25.200000762939453,22.799999237060547,24.989999771118164,476715,23.79383659362793,0.375,0.0
3M,USD,9602000.0,0.0,69886000.0,70209000.0,0.0,67719000.0,140909000.0,4074522000.0,3021504000.0,0.0,29771000.0,-498787000.0,3588773000.0,2024,0,24.90999984741211,24.90999984741211,22.96500015258789,23.079999923706055,569090,22.33378791809082,0.0,0.0
3M,USD,9602000.0,0.0,69886000.0,70209000.0,0.0,67719000.0,140909000.0,4074522000.0,3021504000.0,0.0,29771000.0,-498787000.0,3588773000.0,2024,0,23.139999389648438,23.940000534057617,22.81999969482422,23.75,220498,22.982126235961914,0.0,0.0
3M,USD,9602000.0,0.0,69886000.0,70209000.0,0.0,67719000.0,140909000.0,4074522000.0,3021504000.0,0.0,29771000.0,-498787000.0,3588773000.0,2024,0,23.670000076293945,23.93000030517578,21.15999984741211,21.34000015258789,411061,20.65004539489746,0.375,0.0
3M,USD,8689000.0,0.0,50408000.0,66948000.0,0.0,74265000.0,137873000.0,4184172000.0,3005787000.0,0.0,26131000.0,-530652000.0,3591115000.0,2024,0,22.920000076293945,23.31999969482422,21.396099090576172,21.75,203292,20.379722595214844,0.0,0.0
3M,USD,8689000.0,0.0,50408000.0,66948000.0,0.0,74265000.0,137873000.0,4184172000.0,3005787000.0,0.0,26131000.0,-530652000.0,3591115000.0,2024,0,21.75,24.06999969482422,21.71500015258789,23.760000228881836,177803,22.263090133666992,0.0,0.0
3M,USD,8689000.0,0.0,50408000.0,66948000.0,0.0,74265000.0,137873000.0,4184172000.0,3005787000.0,0.0,26131000.0,-530652000.0,3591115000.0,2024,0,23.670000076293945,23.940000534057617,22.639999389648438,22.729999542236328,225936,21.2979793548584,0.375,0.0
3M,USD,8689000.0,0.0,50408000.0,66948000.0,0.0,74265000.0,137873000.0,4184172000.0,3005787000.0,0.0,26131000.0,-530652000.0,3591115000.0,2024,0,22.81999969482422,23.38990020751953,22.024999618530273,22.440000534057617,442005,21.36589813232422,0.0,0.0
3M,USD,8689000.0,0.0,50408000.0,66948000.0,0.0,74265000.0,137873000.0,4184172000.0,3005787000.0,0.0,26131000.0,-530652000.0,3591115000.0,2024,0,22.489999771118164,23.329999923706055,21.560300827026367,22.8799991607666,227177,21.784833908081055,0.0,0.0
3M,USD,8689000.0,0.0,50408000.0,66948000.0,0.0,74265000.0,137873000.0,4184172000.0,3005787000.0,0.0,26131000.0,-530652000.0,3591115000.0,2024,0,22.905000686645508,25.200000762939453,22.799999237060547,24.989999771118164,476715,23.79383659362793,0.375,0.0
3M,USD,8689000.0,0.0,50408000.0,66948000.0,0.0,74265000.0,137873000.0,4184172000.0,3005787000.0,0.0,26131000.0,-530652000.0,3591115000.0,2024,0,24.90999984741211,24.90999984741211,22.96500015258789,23.079999923706055,569090,22.33378791809082,0.0,0.0
3M,USD,8689000.0,0.0,50408000.0,66948000.0,0.0,74265000.0,137873000.0,4184172000.0,3005787000.0,0.0,26131000.0,-530652000.0,3591115000.0,2024,0,23.139999389648438,23.940000534057617,22.81999969482422,23.75,220498,22.982126235961914,0.0,0.0
3M,USD,8689000.0,0.0,50408000.0,66948000.0,0.0,74265000.0,137873000.0,4184172000.0,3005787000.0,0.0,26131000.0,-530652000.0,3591115000.0,2024,0,23.670000076293945,23.93000030517578,21.15999984741211,21.34000015258789,411061,20.65004539489746,0.375,0.0
3M,USD,6835000.0,0.0,19266000.0,61114000.0,0.0,79806000.0,133250000.0,4119690000.0,3005866000.0,0.0,19519000.0,-566346000.0,3562812000.0,2025,0,21.34000015258789,23.270000457763672,21.34000015258789,22.639999389648438,253760,22.261825561523438,0.0,0.0
3M,USD,6835000.0,0.0,19266000.0,61114000.0,0.0,79806000.0,133250000.0,4119690000.0,3005866000.0,0.0,19519000.0,-566346000.0,3562812000.0,2025,0,22.989900588989258,22.989900588989258,21.482900619506836,22.059999465942383,245967,21.691513061523438,0.0,0.0
3M,USD,6835000.0,0.0,19266000.0,61114000.0,0.0,79806000.0,133250000.0,4119690000.0,3005866000.0,0.0,19519000.0,-566346000.0,3562812000.0,2025,0,22.104999542236328,22.941600799560547,21.510000228881836,21.889999389648438,266520,21.52435302734375,0.375,0.0
3M,USD,4545000.0,0.0,163213000.0,17835000.0,0.0,36306000.0,23554000.0,3737120000.0,1642581000.0,0.0,0.0,-1241595000.0,1935854000.0,2024,LXP-PC,46.5,47.09400177001953,44.70000076293945,44.849998474121094,40671,41.167884826660156,0.8125,0.0
3M,USD,4545000.0,0.0,163213000.0,17835000.0,0.0,36306000.0,23554000.0,3737120000.0,1642581000.0,0.0,0.0,-1241595000.0,1935854000.0,2024,LXP-PC,45.029998779296875,46.04499816894531,44.5,45.75,102050,42.74924087524414,0.0,0.0
3M,USD,4545000.0,0.0,163213000.0,17835000.0,0.0,36306000.0,23554000.0,3737120000.0,1642581000.0,0.0,0.0,-1241595000.0,1935854000.0,2024,LXP-PC,45.54999923706055,46.23500061035156,44.849998474121094,45.369998931884766,55886,42.3941650390625,0.0,0.0
3M,USD,4545000.0,0.0,163213000.0,17835000.0,0.0,36306000.0,23554000.0,3737120000.0,1642581000.0,0.0,0.0,-1241595000.0,1935854000.0,2024,LXP-PC,45.369998931884766,47.084999084472656,45.369998931884766,46.380001068115234,59624,43.337921142578125,0.8125,0.0
3M,USD,4545000.0,0.0,163213000.0,17835000.0,0.0,36306000.0,23554000.0,3737120000.0,1642581000.0,0.0,0.0,-1241595000.0,1935854000.0,2024,LXP-PC,46.54999923706055,48.97999954223633,46.5,48.97999954223633,52102,46.5758171081543,0.0,0.0
3M,USD,4545000.0,0.0,163213000.0,17835000.0,0.0,36306000.0,23554000.0,3737120000.0,1642581000.0,0.0,0.0,-1241595000.0,1935854000.0,2024,LXP-PC,48.97999954223633,54.25,48.97999954223633,53.0,38881,50.39849853515625,0.0,0.0
3M,USD,4545000.0,0.0,163213000.0,17835000.0,0.0,36306000.0,23554000.0,3737120000.0,1642581000.0,0.0,0.0,-1241595000.0,1935854000.0,2024,LXP-PC,51.75,53.5,50.34000015258789,51.38999938964844,48101,48.86752700805664,0.8125,0.0
3M,USD,4545000.0,0.0,163213000.0,17835000.0,0.0,36306000.0,23554000.0,3737120000.0,1642581000.0,0.0,0.0,-1241595000.0,1935854000.0,2024,LXP-PC,51.38999938964844,52.43000030517578,49.060001373291016,50.02009963989258,18057,48.31692886352539,0.0,0.0
3M,USD,4545000.0,0.0,163213000.0,17835000.0,0.0,36306000.0,23554000.0,3737120000.0,1642581000.0,0.0,0.0,-1241595000.0,1935854000.0,2024,LXP-PC,49.79990005493164,50.880001068115234,47.15060043334961,48.75,48443,47.0900764465332,0.0,0.0
3M,USD,2878000.0,0.0,48676000.0,23492000.0,0.0,37367000.0,21957000.0,3483332000.0,1443174000.0,0.0,0.0,-1275833000.0,1725355000.0,2024,LXP-PC,46.5,47.09400177001953,44.70000076293945,44.849998474121094,40671,41.167884826660156,0.8125,0.0
3M,USD,2878000.0,0.0,48676000.0,23492000.0,0.0,37367000.0,21957000.0,3483332000.0,1443174000.0,0.0,0.0,-1275833000.0,1725355000.0,2024,LXP-PC,45.029998779296875,46.04499816894531,44.5,45.75,102050,42.74924087524414,0.0,0.0
3M,USD,2878000.0,0.0,48676000.0,23492000.0,0.0,37367000.0,21957000.0,3483332000.0,1443174000.0,0.0,0.0,-1275833000.0,1725355000.0,2024,LXP-PC,45.54999923706055,46.23500061035156,44.849998474121094,45.369998931884766,55886,42.3941650390625,0.0,0.0
3M,USD,2878000.0,0.0,48676000.0,23492000.0,0.0,37367000.0,21957000.0,3483332000.0,1443174000.0,0.0,0.0,-1275833000.0,1725355000.0,2024,0,45.369998931884766,47.084999084472656,45.369998931884766,46.380001068115234,59624,43.337921142578125,0.8125,0.0
3M,USD,2878000.0,0.0,48676000.0,23492000.0,0.0,37367000.0,21957000.0,3483332000.0,1443174000.0,0.0,0.0,-1275833000.0,1725355000.0,2024,0,46.54999923706055,48.97999954223633,46.5,48.97999954223633,52102,46.5758171081543,0.0,0.0
3M,USD,2878000.0,0.0,48676000.0,23492000.0,0.0,37367000.0,21957000.0,3483332000.0,1443174000.0,0.0,0.0,-1275833000.0,1725355000.0,2024,0,48.97999954223633,54.25,48.97999954223633,53.0,38881,50.39849853515625,0.0,0.0
3M,USD,2878000.0,0.0,48676000.0,23492000.0,0.0,37367000.0,21957000.0,3483332000.0,1443174000.0,0.0,0.0,-1275833000.0,1725355000.0,2024,0,51.75,53.5,50.34000015258789,51.38999938964844,48101,48.86752700805664,0.8125,0.0
3M,USD,2878000.0,0.0,48676000.0,23492000.0,0.0,37367000.0,21957000.0,3483332000.0,1443174000.0,0.0,0.0,-1275833000.0,1725355000.0,2024,0,51.38999938964844,52.43000030517578,49.060001373291016,50.02009963989258,18057,48.31692886352539,0.0,0.0
3M,USD,2878000.0,0.0,48676000.0,23492000.0,0.0,37367000.0,21957000.0,3483332000.0,1443174000.0,0.0,0.0,-1275833000.0,1725355000.0,2024,0,49.79990005493164,50.880001068115234,47.15060043334961,48.75,48443,47.0900764465332,0.0,0.0
3M,USD,1713000.0,0.0,54971000.0,22829000.0,0.0,56839000.0,22172000.0,3448488000.0,1442651000.0,0.0,0.0,-1309046000.0,1728302000.0,2024,0,46.5,47.09400177001953,44.70000076293945,44.849998474121094,40671,41.167884826660156,0.8125,0.0
3M,USD,1713000.0,0.0,54971000.0,22829000.0,0.0,56839000.0,22172000.0,3448488000.0,1442651000.0,0.0,0.0,-1309046000.0,1728302000.0,2024,0,45.029998779296875,46.04499816894531,44.5,45.75,102050,42.74924087524414,0.0,0.0
3M,USD,1713000.0,0.0,54971000.0,22829000.0,0.0,56839000.0,22172000.0,3448488000.0,1442651000.0,0.0,0.0,-1309046000.0,1728302000.0,2024,0,45.54999923706055,46.23500061035156,44.849998474121094,45.369998931884766,55886,42.3941650390625,0.0,0.0
3M,USD,1713000.0,0.0,54971000.0,22829000.0,0.0,56839000.0,22172000.0,3448488000.0,1442651000.0,0.0,0.0,-1309046000.0,1728302000.0,2024,0,45.369998931884766,47.084999084472656,45.369998931884766,46.380001068115234,59624,43.337921142578125,0.8125,0.0
3M,USD,1713000.0,0.0,54971000.0,22829000.0,0.0,56839000.0,22172000.0,3448488000.0,1442651000.0,0.0,0.0,-1309046000.0,1728302000.0,2024,0,46.54999923706055,48.97999954223633,46.5,48.97999954223633,52102,46.5758171081543,0.0,0.0
3M,USD,1713000.0,0.0,54971000.0,22829000.0,0.0,56839000.0,22172000.0,3448488000.0,1442651000.0,0.0,0.0,-1309046000.0,1728302000.0,2024,0,48.97999954223633,54.25,48.97999954223633,53.0,38881,50.39849853515625,0.0,0.0
